"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"87 years"	"87"	"Male"	"M"	"2015"	"2015"	112	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2016"	"2016"	109	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2017"	"2017"	120	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2018"	"2018"	115	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2019"	"2019"	131	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2020 "	"2020"	148	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2001"	"2001"	93	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2002"	"2002"	74	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2003"	"2003"	101	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2004"	"2004"	87	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2005"	"2005"	81	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2006"	"2006"	91	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2007"	"2007"	120	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2008"	"2008"	99	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2009"	"2009"	114	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2010"	"2010"	111	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2011"	"2011"	126	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2012"	"2012"	130	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2013"	"2013"	145	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2014"	"2014"	116	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2015"	"2015"	136	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2016"	"2016"	147	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2017"	"2017"	154	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2018"	"2018"	143	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2019"	"2019"	145	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2020 "	"2020"	201	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2001"	"2001"	50	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2002"	"2002"	52	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2003"	"2003"	55	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2004"	"2004"	56	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2005"	"2005"	60	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2006"	"2006"	62	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2007"	"2007"	51	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2008"	"2008"	70	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2009"	"2009"	88	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2010"	"2010"	85	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2011"	"2011"	80	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2012"	"2012"	78	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2013"	"2013"	89	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2014"	"2014"	115	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2015"	"2015"	113	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2016"	"2016"	116	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2017"	"2017"	117	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2018"	"2018"	111	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2019"	"2019"	124	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2020 "	"2020"	157	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2001"	"2001"	80	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2002"	"2002"	71	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2003"	"2003"	93	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2004"	"2004"	81	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2005"	"2005"	101	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2006"	"2006"	91	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2007"	"2007"	95	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2008"	"2008"	116	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2009"	"2009"	101	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2010"	"2010"	113	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2011"	"2011"	118	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2012"	"2012"	99	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2013"	"2013"	118	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2014"	"2014"	118	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2015"	"2015"	125	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2016"	"2016"	141	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2017"	"2017"	125	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2018"	"2018"	129	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2019"	"2019"	146	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2020 "	"2020"	196	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2001"	"2001"	48	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2002"	"2002"	59	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2003"	"2003"	47	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2004"	"2004"	44	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2005"	"2005"	55	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2006"	"2006"	52	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2007"	"2007"	45	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2008"	"2008"	70	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2009"	"2009"	56	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2010"	"2010"	64	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2011"	"2011"	67	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2012"	"2012"	72	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2013"	"2013"	97	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2014"	"2014"	93	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2015"	"2015"	85	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2016"	"2016"	94	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2017"	"2017"	111	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2018"	"2018"	97	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2019"	"2019"	99	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2020 "	"2020"	129	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2001"	"2001"	73	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2002"	"2002"	86	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2003"	"2003"	81	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2004"	"2004"	68	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2005"	"2005"	86	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2006"	"2006"	76	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2007"	"2007"	80	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2008"	"2008"	111	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2009"	"2009"	94	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2010"	"2010"	115	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2011"	"2011"	119	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2012"	"2012"	115	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2013"	"2013"	115	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2014"	"2014"	131	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2015"	"2015"	125	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2016"	"2016"	143	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2017"	"2017"	145	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2018"	"2018"	143	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2019"	"2019"	136	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2020 "	"2020"	169	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2001"	"2001"	32	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2002"	"2002"	37	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2003"	"2003"	44	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2004"	"2004"	47	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2005"	"2005"	42	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2006"	"2006"	40	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2007"	"2007"	51	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2008"	"2008"	63	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2009"	"2009"	42	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2010"	"2010"	60	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2011"	"2011"	65	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2012"	"2012"	64	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2013"	"2013"	83	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2014"	"2014"	71	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2015"	"2015"	69	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2016"	"2016"	89	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2017"	"2017"	85	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2018"	"2018"	92	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2019"	"2019"	88	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2020 "	"2020"	101	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2001"	"2001"	62	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2002"	"2002"	70	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2003"	"2003"	65	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2004"	"2004"	79	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2005"	"2005"	80	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2006"	"2006"	80	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2007"	"2007"	80	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2008"	"2008"	73	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2009"	"2009"	96	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2010"	"2010"	85	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2011"	"2011"	108	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2012"	"2012"	89	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2013"	"2013"	119	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2014"	"2014"	124	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2015"	"2015"	129	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2016"	"2016"	119	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2017"	"2017"	113	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2018"	"2018"	120	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2019"	"2019"	118	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2020 "	"2020"	147	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2001"	"2001"	37	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2002"	"2002"	32	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2003"	"2003"	48	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2004"	"2004"	35	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2005"	"2005"	46	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2006"	"2006"	46	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2007"	"2007"	44	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2008"	"2008"	32	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2009"	"2009"	43	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2010"	"2010"	45	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2011"	"2011"	60	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2012"	"2012"	64	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2013"	"2013"	71	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2014"	"2014"	66	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2015"	"2015"	67	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2016"	"2016"	65	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2017"	"2017"	68	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2018"	"2018"	79	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2019"	"2019"	99	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2020 "	"2020"	81	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2001"	"2001"	52	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2002"	"2002"	78	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2003"	"2003"	66	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2004"	"2004"	61	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2005"	"2005"	68	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2006"	"2006"	78	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2007"	"2007"	69	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2008"	"2008"	69	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2009"	"2009"	69	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2010"	"2010"	70	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2011"	"2011"	77	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2012"	"2012"	81	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2013"	"2013"	94	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2014"	"2014"	101	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2015"	"2015"	115	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2016"	"2016"	105	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2017"	"2017"	129	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2018"	"2018"	112	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2019"	"2019"	109	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2020 "	"2020"	149	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2001"	"2001"	32	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2002"	"2002"	24	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2003"	"2003"	30	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2004"	"2004"	27	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2005"	"2005"	43	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2006"	"2006"	32	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2007"	"2007"	44	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2008"	"2008"	35	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2009"	"2009"	36	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2010"	"2010"	52	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2011"	"2011"	33	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2012"	"2012"	45	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2013"	"2013"	48	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2014"	"2014"	62	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2015"	"2015"	62	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2016"	"2016"	52	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2017"	"2017"	64	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2018"	"2018"	67	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2019"	"2019"	52	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2020 "	"2020"	90	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2001"	"2001"	42	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2002"	"2002"	50	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2003"	"2003"	74	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2004"	"2004"	51	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2005"	"2005"	66	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2006"	"2006"	69	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2007"	"2007"	70	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2008"	"2008"	60	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2009"	"2009"	65	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2010"	"2010"	74	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2011"	"2011"	72	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2012"	"2012"	60	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2013"	"2013"	91	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2014"	"2014"	93	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2015"	"2015"	93	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2016"	"2016"	80	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2017"	"2017"	76	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2018"	"2018"	107	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2019"	"2019"	108	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2020 "	"2020"	113	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2001"	"2001"	17	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2002"	"2002"	24	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2003"	"2003"	30	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2004"	"2004"	19	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2005"	"2005"	25	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2006"	"2006"	31	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2007"	"2007"	36	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2008"	"2008"	28	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2009"	"2009"	18	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2010"	"2010"	28	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2011"	"2011"	36	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2012"	"2012"	28	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2013"	"2013"	34	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2014"	"2014"	54	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2015"	"2015"	48	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2016"	"2016"	55	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2017"	"2017"	43	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2018"	"2018"	48	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2019"	"2019"	43	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2020 "	"2020"	92	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2001"	"2001"	47	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2002"	"2002"	51	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2003"	"2003"	40	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2004"	"2004"	46	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2005"	"2005"	60	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2006"	"2006"	60	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2007"	"2007"	49	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2008"	"2008"	50	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2009"	"2009"	58	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2010"	"2010"	54	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2011"	"2011"	51	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2012"	"2012"	68	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2013"	"2013"	61	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2014"	"2014"	71	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2015"	"2015"	86	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2016"	"2016"	72	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2017"	"2017"	81	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2018"	"2018"	78	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2019"	"2019"	86	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2020 "	"2020"	96	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2001"	"2001"	13	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2002"	"2002"	18	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2003"	"2003"	25	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2004"	"2004"	20	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2005"	"2005"	23	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2006"	"2006"	22	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2007"	"2007"	17	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2008"	"2008"	18	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2009"	"2009"	15	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2010"	"2010"	21	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2011"	"2011"	33	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2012"	"2012"	33	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2013"	"2013"	25	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2014"	"2014"	27	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2015"	"2015"	50	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2016"	"2016"	42	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2017"	"2017"	39	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2018"	"2018"	39	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2019"	"2019"	65	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2020 "	"2020"	53	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2001"	"2001"	28	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2002"	"2002"	49	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2003"	"2003"	45	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2004"	"2004"	44	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2005"	"2005"	52	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2006"	"2006"	47	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2007"	"2007"	47	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2008"	"2008"	53	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2009"	"2009"	42	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2010"	"2010"	59	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2011"	"2011"	54	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2012"	"2012"	47	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2013"	"2013"	51	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2014"	"2014"	67	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2015"	"2015"	63	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2016"	"2016"	58	Not Applicable	Not Applicable
