"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"21 years"	"21"	"Female"	"F"	"2011"	"2011"	367029
	"21 years"	"21"	"Female"	"F"	"2012"	"2012"	371790
	"21 years"	"21"	"Female"	"F"	"2013"	"2013"	365755
	"21 years"	"21"	"Female"	"F"	"2014"	"2014"	357195
	"21 years"	"21"	"Female"	"F"	"2015"	"2015"	349852
	"21 years"	"21"	"Female"	"F"	"2016"	"2016"	335496
	"21 years"	"21"	"Female"	"F"	"2017"	"2017"	321718
	"21 years"	"21"	"Female"	"F"	"2018"	"2018"	321482
	"21 years"	"21"	"Female"	"F"	"2019"	"2019"	322163
	"21 years"	"21"	"Female"	"F"	"2020"	"2020"	320759
	"21 years"	"21"	"Male"	"M"	"2011"	"2011"	367817
	"21 years"	"21"	"Male"	"M"	"2012"	"2012"	378151
	"21 years"	"21"	"Male"	"M"	"2013"	"2013"	378478
	"21 years"	"21"	"Male"	"M"	"2014"	"2014"	373745
	"21 years"	"21"	"Male"	"M"	"2015"	"2015"	362591
	"21 years"	"21"	"Male"	"M"	"2016"	"2016"	347323
	"21 years"	"21"	"Male"	"M"	"2017"	"2017"	330006
	"21 years"	"21"	"Male"	"M"	"2018"	"2018"	329940
	"21 years"	"21"	"Male"	"M"	"2019"	"2019"	331381
	"21 years"	"21"	"Male"	"M"	"2020"	"2020"	329682
	"22 years"	"22"	"Female"	"F"	"2011"	"2011"	345128
	"22 years"	"22"	"Female"	"F"	"2012"	"2012"	368533
	"22 years"	"22"	"Female"	"F"	"2013"	"2013"	373307
	"22 years"	"22"	"Female"	"F"	"2014"	"2014"	367284
	"22 years"	"22"	"Female"	"F"	"2015"	"2015"	358724
	"22 years"	"22"	"Female"	"F"	"2016"	"2016"	351491
	"22 years"	"22"	"Female"	"F"	"2017"	"2017"	337082
	"22 years"	"22"	"Female"	"F"	"2018"	"2018"	322977
	"22 years"	"22"	"Female"	"F"	"2019"	"2019"	322628
	"22 years"	"22"	"Female"	"F"	"2020"	"2020"	323021
	"22 years"	"22"	"Male"	"M"	"2011"	"2011"	341825
	"22 years"	"22"	"Male"	"M"	"2012"	"2012"	369519
	"22 years"	"22"	"Male"	"M"	"2013"	"2013"	379532
	"22 years"	"22"	"Male"	"M"	"2014"	"2014"	379921
	"22 years"	"22"	"Male"	"M"	"2015"	"2015"	375219
	"22 years"	"22"	"Male"	"M"	"2016"	"2016"	364114
	"22 years"	"22"	"Male"	"M"	"2017"	"2017"	348560
	"22 years"	"22"	"Male"	"M"	"2018"	"2018"	330849
	"22 years"	"22"	"Male"	"M"	"2019"	"2019"	330778
	"22 years"	"22"	"Male"	"M"	"2020"	"2020"	331859
	"23 years"	"23"	"Female"	"F"	"2011"	"2011"	324364
	"23 years"	"23"	"Female"	"F"	"2012"	"2012"	346520
	"23 years"	"23"	"Female"	"F"	"2013"	"2013"	369970
	"23 years"	"23"	"Female"	"F"	"2014"	"2014"	374834
	"23 years"	"23"	"Female"	"F"	"2015"	"2015"	368804
	"23 years"	"23"	"Female"	"F"	"2016"	"2016"	360275
	"23 years"	"23"	"Female"	"F"	"2017"	"2017"	352980
	"23 years"	"23"	"Female"	"F"	"2018"	"2018"	338275
	"23 years"	"23"	"Female"	"F"	"2019"	"2019"	324079
	"23 years"	"23"	"Female"	"F"	"2020"	"2020"	323429
	"23 years"	"23"	"Male"	"M"	"2011"	"2011"	318824
	"23 years"	"23"	"Male"	"M"	"2012"	"2012"	343376
	"23 years"	"23"	"Male"	"M"	"2013"	"2013"	370932
	"23 years"	"23"	"Male"	"M"	"2014"	"2014"	380981
	"23 years"	"23"	"Male"	"M"	"2015"	"2015"	381350
	"23 years"	"23"	"Male"	"M"	"2016"	"2016"	376623
	"23 years"	"23"	"Male"	"M"	"2017"	"2017"	365177
	"23 years"	"23"	"Male"	"M"	"2018"	"2018"	349253
	"23 years"	"23"	"Male"	"M"	"2019"	"2019"	331583
	"23 years"	"23"	"Male"	"M"	"2020"	"2020"	331186
	"24 years"	"24"	"Female"	"F"	"2011"	"2011"	312955
	"24 years"	"24"	"Female"	"F"	"2012"	"2012"	325832
	"24 years"	"24"	"Female"	"F"	"2013"	"2013"	347956
	"24 years"	"24"	"Female"	"F"	"2014"	"2014"	371618
	"24 years"	"24"	"Female"	"F"	"2015"	"2015"	376474
	"24 years"	"24"	"Female"	"F"	"2016"	"2016"	370451
	"24 years"	"24"	"Female"	"F"	"2017"	"2017"	361701
	"24 years"	"24"	"Female"	"F"	"2018"	"2018"	354174
	"24 years"	"24"	"Female"	"F"	"2019"	"2019"	339350
	"24 years"	"24"	"Female"	"F"	"2020"	"2020"	324862
	"24 years"	"24"	"Male"	"M"	"2011"	"2011"	303581
	"24 years"	"24"	"Male"	"M"	"2012"	"2012"	320268
	"24 years"	"24"	"Male"	"M"	"2013"	"2013"	344670
	"24 years"	"24"	"Male"	"M"	"2014"	"2014"	372223
	"24 years"	"24"	"Male"	"M"	"2015"	"2015"	382516
	"24 years"	"24"	"Male"	"M"	"2016"	"2016"	382490
	"24 years"	"24"	"Male"	"M"	"2017"	"2017"	377452
	"24 years"	"24"	"Male"	"M"	"2018"	"2018"	365728
	"24 years"	"24"	"Male"	"M"	"2019"	"2019"	349853
	"24 years"	"24"	"Male"	"M"	"2020"	"2020"	331903
	"25 years"	"25"	"Female"	"F"	"2011"	"2011"	309312
	"25 years"	"25"	"Female"	"F"	"2012"	"2012"	314487
	"25 years"	"25"	"Female"	"F"	"2013"	"2013"	327369
	"25 years"	"25"	"Female"	"F"	"2014"	"2014"	349795
	"25 years"	"25"	"Female"	"F"	"2015"	"2015"	373461
	"25 years"	"25"	"Female"	"F"	"2016"	"2016"	378303
	"25 years"	"25"	"Female"	"F"	"2017"	"2017"	371880
	"25 years"	"25"	"Female"	"F"	"2018"	"2018"	362877
	"25 years"	"25"	"Female"	"F"	"2019"	"2019"	355211
	"25 years"	"25"	"Female"	"F"	"2020"	"2020"	340075
	"25 years"	"25"	"Male"	"M"	"2011"	"2011"	296743
	"25 years"	"25"	"Male"	"M"	"2012"	"2012"	305253
	"25 years"	"25"	"Male"	"M"	"2013"	"2013"	321583
	"25 years"	"25"	"Male"	"M"	"2014"	"2014"	345886
	"25 years"	"25"	"Male"	"M"	"2015"	"2015"	373713
	"25 years"	"25"	"Male"	"M"	"2016"	"2016"	383859
	"25 years"	"25"	"Male"	"M"	"2017"	"2017"	383363
	"25 years"	"25"	"Male"	"M"	"2018"	"2018"	377904
	"25 years"	"25"	"Male"	"M"	"2019"	"2019"	366296
	"25 years"	"25"	"Male"	"M"	"2020"	"2020"	350112
	"26 years"	"26"	"Female"	"F"	"2011"	"2011"	309596
	"26 years"	"26"	"Female"	"F"	"2012"	"2012"	310949
	"26 years"	"26"	"Female"	"F"	"2013"	"2013"	316144
	"26 years"	"26"	"Female"	"F"	"2014"	"2014"	329248
	"26 years"	"26"	"Female"	"F"	"2015"	"2015"	351827
	"26 years"	"26"	"Female"	"F"	"2016"	"2016"	375250
	"26 years"	"26"	"Female"	"F"	"2017"	"2017"	379989
	"26 years"	"26"	"Female"	"F"	"2018"	"2018"	373237
	"26 years"	"26"	"Female"	"F"	"2019"	"2019"	364093
	"26 years"	"26"	"Female"	"F"	"2020"	"2020"	356050
	"26 years"	"26"	"Male"	"M"	"2011"	"2011"	294127
	"26 years"	"26"	"Male"	"M"	"2012"	"2012"	298257
	"26 years"	"26"	"Male"	"M"	"2013"	"2013"	306569
	"26 years"	"26"	"Male"	"M"	"2014"	"2014"	322821
	"26 years"	"26"	"Male"	"M"	"2015"	"2015"	347340
	"26 years"	"26"	"Male"	"M"	"2016"	"2016"	375056
	"26 years"	"26"	"Male"	"M"	"2017"	"2017"	384896
	"26 years"	"26"	"Male"	"M"	"2018"	"2018"	384158
	"26 years"	"26"	"Male"	"M"	"2019"	"2019"	378621
	"26 years"	"26"	"Male"	"M"	"2020"	"2020"	366653
	"27 years"	"27"	"Female"	"F"	"2011"	"2011"	298088
	"27 years"	"27"	"Female"	"F"	"2012"	"2012"	311187
	"27 years"	"27"	"Female"	"F"	"2013"	"2013"	312490
	"27 years"	"27"	"Female"	"F"	"2014"	"2014"	317890
	"27 years"	"27"	"Female"	"F"	"2015"	"2015"	331279
	"27 years"	"27"	"Female"	"F"	"2016"	"2016"	353903
	"27 years"	"27"	"Female"	"F"	"2017"	"2017"	377160
	"27 years"	"27"	"Female"	"F"	"2018"	"2018"	381558
	"27 years"	"27"	"Female"	"F"	"2019"	"2019"	374702
	"27 years"	"27"	"Female"	"F"	"2020"	"2020"	365115
	"27 years"	"27"	"Male"	"M"	"2011"	"2011"	278744
	"27 years"	"27"	"Male"	"M"	"2012"	"2012"	295720
	"27 years"	"27"	"Male"	"M"	"2013"	"2013"	299502
	"27 years"	"27"	"Male"	"M"	"2014"	"2014"	307833
	"27 years"	"27"	"Male"	"M"	"2015"	"2015"	324357
	"27 years"	"27"	"Male"	"M"	"2016"	"2016"	348866
	"27 years"	"27"	"Male"	"M"	"2017"	"2017"	376348
	"27 years"	"27"	"Male"	"M"	"2018"	"2018"	385795
	"27 years"	"27"	"Male"	"M"	"2019"	"2019"	385003
	"27 years"	"27"	"Male"	"M"	"2020"	"2020"	379059
	"28 years"	"28"	"Female"	"F"	"2011"	"2011"	303224
	"28 years"	"28"	"Female"	"F"	"2012"	"2012"	299577
	"28 years"	"28"	"Female"	"F"	"2013"	"2013"	312591
	"28 years"	"28"	"Female"	"F"	"2014"	"2014"	314009
	"28 years"	"28"	"Female"	"F"	"2015"	"2015"	319762
	"28 years"	"28"	"Female"	"F"	"2016"	"2016"	333406
	"28 years"	"28"	"Female"	"F"	"2017"	"2017"	355754
	"28 years"	"28"	"Female"	"F"	"2018"	"2018"	378643
	"28 years"	"28"	"Female"	"F"	"2019"	"2019"	382975
	"28 years"	"28"	"Female"	"F"	"2020"	"2020"	375747
	"28 years"	"28"	"Male"	"M"	"2011"	"2011"	280893
	"28 years"	"28"	"Male"	"M"	"2012"	"2012"	280090
	"28 years"	"28"	"Male"	"M"	"2013"	"2013"	296854
	"28 years"	"28"	"Male"	"M"	"2014"	"2014"	300833
	"28 years"	"28"	"Male"	"M"	"2015"	"2015"	309496
	"28 years"	"28"	"Male"	"M"	"2016"	"2016"	325874
	"28 years"	"28"	"Male"	"M"	"2017"	"2017"	350079
	"28 years"	"28"	"Male"	"M"	"2018"	"2018"	377206
	"28 years"	"28"	"Male"	"M"	"2019"	"2019"	386607
	"28 years"	"28"	"Male"	"M"	"2020"	"2020"	385384
	"29 years"	"29"	"Female"	"F"	"2011"	"2011"	304722
	"29 years"	"29"	"Female"	"F"	"2012"	"2012"	304682
	"29 years"	"29"	"Female"	"F"	"2013"	"2013"	300955
	"29 years"	"29"	"Female"	"F"	"2014"	"2014"	314194
	"29 years"	"29"	"Female"	"F"	"2015"	"2015"	315791
	"29 years"	"29"	"Female"	"F"	"2016"	"2016"	321689
	"29 years"	"29"	"Female"	"F"	"2017"	"2017"	335136
	"29 years"	"29"	"Female"	"F"	"2018"	"2018"	357124
	"29 years"	"29"	"Female"	"F"	"2019"	"2019"	379888
	"29 years"	"29"	"Female"	"F"	"2020"	"2020"	383845
	"29 years"	"29"	"Male"	"M"	"2011"	"2011"	279620
	"29 years"	"29"	"Male"	"M"	"2012"	"2012"	282290
	"29 years"	"29"	"Male"	"M"	"2013"	"2013"	281225
	"29 years"	"29"	"Male"	"M"	"2014"	"2014"	298167
	"29 years"	"29"	"Male"	"M"	"2015"	"2015"	302393
	"29 years"	"29"	"Male"	"M"	"2016"	"2016"	311086
	"29 years"	"29"	"Male"	"M"	"2017"	"2017"	327094
	"29 years"	"29"	"Male"	"M"	"2018"	"2018"	350913
	"29 years"	"29"	"Male"	"M"	"2019"	"2019"	377922
	"29 years"	"29"	"Male"	"M"	"2020"	"2020"	386887
	"30 years"	"30"	"Female"	"F"	"2011"	"2011"	303635
	"30 years"	"30"	"Female"	"F"	"2012"	"2012"	306292
	"30 years"	"30"	"Female"	"F"	"2013"	"2013"	306223
	"30 years"	"30"	"Female"	"F"	"2014"	"2014"	302552
	"30 years"	"30"	"Female"	"F"	"2015"	"2015"	315830
	"30 years"	"30"	"Female"	"F"	"2016"	"2016"	317541
	"30 years"	"30"	"Female"	"F"	"2017"	"2017"	323324
	"30 years"	"30"	"Female"	"F"	"2018"	"2018"	336470
	"30 years"	"30"	"Female"	"F"	"2019"	"2019"	358272
	"30 years"	"30"	"Female"	"F"	"2020"	"2020"	380664
	"30 years"	"30"	"Male"	"M"	"2011"	"2011"	276634
	"30 years"	"30"	"Male"	"M"	"2012"	"2012"	281037
	"30 years"	"30"	"Male"	"M"	"2013"	"2013"	283596
	"30 years"	"30"	"Male"	"M"	"2014"	"2014"	282466
	"30 years"	"30"	"Male"	"M"	"2015"	"2015"	299806
	"30 years"	"30"	"Male"	"M"	"2016"	"2016"	303989
	"30 years"	"30"	"Male"	"M"	"2017"	"2017"	312450
	"30 years"	"30"	"Male"	"M"	"2018"	"2018"	327969
	"30 years"	"30"	"Male"	"M"	"2019"	"2019"	351662
	"30 years"	"30"	"Male"	"M"	"2020"	"2020"	378184
	"31 years"	"31"	"Female"	"F"	"2011"	"2011"	315761
	"31 years"	"31"	"Female"	"F"	"2012"	"2012"	305038
	"31 years"	"31"	"Female"	"F"	"2013"	"2013"	307529
	"31 years"	"31"	"Female"	"F"	"2014"	"2014"	307579
	"31 years"	"31"	"Female"	"F"	"2015"	"2015"	304018
	"31 years"	"31"	"Female"	"F"	"2016"	"2016"	317316
	"31 years"	"31"	"Female"	"F"	"2017"	"2017"	319074
	"31 years"	"31"	"Female"	"F"	"2018"	"2018"	324528
	"31 years"	"31"	"Female"	"F"	"2019"	"2019"	337552
	"31 years"	"31"	"Female"	"F"	"2020"	"2020"	358979
	"31 years"	"31"	"Male"	"M"	"2011"	"2011"	289904
	"31 years"	"31"	"Male"	"M"	"2012"	"2012"	278008
	"31 years"	"31"	"Male"	"M"	"2013"	"2013"	282250
	"31 years"	"31"	"Male"	"M"	"2014"	"2014"	284722
	"31 years"	"31"	"Male"	"M"	"2015"	"2015"	283993
	"31 years"	"31"	"Male"	"M"	"2016"	"2016"	301365
	"31 years"	"31"	"Male"	"M"	"2017"	"2017"	305294
	"31 years"	"31"	"Male"	"M"	"2018"	"2018"	313416
	"31 years"	"31"	"Male"	"M"	"2019"	"2019"	328792
	"31 years"	"31"	"Male"	"M"	"2020"	"2020"	352002
	"32 years"	"32"	"Female"	"F"	"2011"	"2011"	296663
	"32 years"	"32"	"Female"	"F"	"2012"	"2012"	316888
	"32 years"	"32"	"Female"	"F"	"2013"	"2013"	306200
	"32 years"	"32"	"Female"	"F"	"2014"	"2014"	308755
	"32 years"	"32"	"Female"	"F"	"2015"	"2015"	309042
	"32 years"	"32"	"Female"	"F"	"2016"	"2016"	305489
	"32 years"	"32"	"Female"	"F"	"2017"	"2017"	318723
	"32 years"	"32"	"Female"	"F"	"2018"	"2018"	320153
	"32 years"	"32"	"Female"	"F"	"2019"	"2019"	325535
	"32 years"	"32"	"Female"	"F"	"2020"	"2020"	338219
	"32 years"	"32"	"Male"	"M"	"2011"	"2011"	267999
	"32 years"	"32"	"Male"	"M"	"2012"	"2012"	291176
	"32 years"	"32"	"Male"	"M"	"2013"	"2013"	279036
	"32 years"	"32"	"Male"	"M"	"2014"	"2014"	283363
	"32 years"	"32"	"Male"	"M"	"2015"	"2015"	286174
	"32 years"	"32"	"Male"	"M"	"2016"	"2016"	285376
	"32 years"	"32"	"Male"	"M"	"2017"	"2017"	302459
	"32 years"	"32"	"Male"	"M"	"2018"	"2018"	306081
	"32 years"	"32"	"Male"	"M"	"2019"	"2019"	314100
	"32 years"	"32"	"Male"	"M"	"2020"	"2020"	329080
	"33 years"	"33"	"Female"	"F"	"2011"	"2011"	286498
	"33 years"	"33"	"Female"	"F"	"2012"	"2012"	297713
	"33 years"	"33"	"Female"	"F"	"2013"	"2013"	318035
	"33 years"	"33"	"Female"	"F"	"2014"	"2014"	307340
	"33 years"	"33"	"Female"	"F"	"2015"	"2015"	310054
	"33 years"	"33"	"Female"	"F"	"2016"	"2016"	310397
	"33 years"	"33"	"Female"	"F"	"2017"	"2017"	306871
	"33 years"	"33"	"Female"	"F"	"2018"	"2018"	319788
	"33 years"	"33"	"Female"	"F"	"2019"	"2019"	321106
	"33 years"	"33"	"Female"	"F"	"2020"	"2020"	326148
	"33 years"	"33"	"Male"	"M"	"2011"	"2011"	258318
	"33 years"	"33"	"Male"	"M"	"2012"	"2012"	269018
	"33 years"	"33"	"Male"	"M"	"2013"	"2013"	292006
	"33 years"	"33"	"Male"	"M"	"2014"	"2014"	280067
	"33 years"	"33"	"Male"	"M"	"2015"	"2015"	284623
	"33 years"	"33"	"Male"	"M"	"2016"	"2016"	287380
	"33 years"	"33"	"Male"	"M"	"2017"	"2017"	286362
	"33 years"	"33"	"Male"	"M"	"2018"	"2018"	303073
	"33 years"	"33"	"Male"	"M"	"2019"	"2019"	306599
	"33 years"	"33"	"Male"	"M"	"2020"	"2020"	314276
	"34 years"	"34"	"Female"	"F"	"2011"	"2011"	284477
	"34 years"	"34"	"Female"	"F"	"2012"	"2012"	287385
	"34 years"	"34"	"Female"	"F"	"2013"	"2013"	298578
	"34 years"	"34"	"Female"	"F"	"2014"	"2014"	318962
	"34 years"	"34"	"Female"	"F"	"2015"	"2015"	308453
	"34 years"	"34"	"Female"	"F"	"2016"	"2016"	311303
	"34 years"	"34"	"Female"	"F"	"2017"	"2017"	311651
	"34 years"	"34"	"Female"	"F"	"2018"	"2018"	307882
	"34 years"	"34"	"Female"	"F"	"2019"	"2019"	320668
	"34 years"	"34"	"Female"	"F"	"2020"	"2020"	321668
	"34 years"	"34"	"Male"	"M"	"2011"	"2011"	253880
	"34 years"	"34"	"Male"	"M"	"2012"	"2012"	259172
	"34 years"	"34"	"Male"	"M"	"2013"	"2013"	269675
	"34 years"	"34"	"Male"	"M"	"2014"	"2014"	292838
	"34 years"	"34"	"Male"	"M"	"2015"	"2015"	281364
	"34 years"	"34"	"Male"	"M"	"2016"	"2016"	285701
	"34 years"	"34"	"Male"	"M"	"2017"	"2017"	288231
	"34 years"	"34"	"Male"	"M"	"2018"	"2018"	286865
	"34 years"	"34"	"Male"	"M"	"2019"	"2019"	303512
	"34 years"	"34"	"Male"	"M"	"2020"	"2020"	306691
	"35 years"	"35"	"Female"	"F"	"2011"	"2011"	273415
	"35 years"	"35"	"Female"	"F"	"2012"	"2012"	285267
	"35 years"	"35"	"Female"	"F"	"2013"	"2013"	288164
	"35 years"	"35"	"Female"	"F"	"2014"	"2014"	299351
	"35 years"	"35"	"Female"	"F"	"2015"	"2015"	319853
	"35 years"	"35"	"Female"	"F"	"2016"	"2016"	309475
	"35 years"	"35"	"Female"	"F"	"2017"	"2017"	312300
	"35 years"	"35"	"Female"	"F"	"2018"	"2018"	312425
	"35 years"	"35"	"Female"	"F"	"2019"	"2019"	308547
	"35 years"	"35"	"Female"	"F"	"2020"	"2020"	321038
	"35 years"	"35"	"Male"	"M"	"2011"	"2011"	244255
	"35 years"	"35"	"Male"	"M"	"2012"	"2012"	254716
	"35 years"	"35"	"Male"	"M"	"2013"	"2013"	259774
	"35 years"	"35"	"Male"	"M"	"2014"	"2014"	270452
	"35 years"	"35"	"Male"	"M"	"2015"	"2015"	293887
	"35 years"	"35"	"Male"	"M"	"2016"	"2016"	282355
	"35 years"	"35"	"Male"	"M"	"2017"	"2017"	286321
	"35 years"	"35"	"Male"	"M"	"2018"	"2018"	288561
	"35 years"	"35"	"Male"	"M"	"2019"	"2019"	287160
	"35 years"	"35"	"Male"	"M"	"2020"	"2020"	303469
	"36 years"	"36"	"Female"	"F"	"2011"	"2011"	280966
	"36 years"	"36"	"Female"	"F"	"2012"	"2012"	274171
	"36 years"	"36"	"Female"	"F"	"2013"	"2013"	286007
	"36 years"	"36"	"Female"	"F"	"2014"	"2014"	288958
	"36 years"	"36"	"Female"	"F"	"2015"	"2015"	300186
	"36 years"	"36"	"Female"	"F"	"2016"	"2016"	320745
	"36 years"	"36"	"Female"	"F"	"2017"	"2017"	310367
	"36 years"	"36"	"Female"	"F"	"2018"	"2018"	312950
	"36 years"	"36"	"Female"	"F"	"2019"	"2019"	312926
	"36 years"	"36"	"Female"	"F"	"2020"	"2020"	308831
	"36 years"	"36"	"Male"	"M"	"2011"	"2011"	251476
	"36 years"	"36"	"Male"	"M"	"2012"	"2012"	245079
	"36 years"	"36"	"Male"	"M"	"2013"	"2013"	255297
	"36 years"	"36"	"Male"	"M"	"2014"	"2014"	260387
	"36 years"	"36"	"Male"	"M"	"2015"	"2015"	271305
	"36 years"	"36"	"Male"	"M"	"2016"	"2016"	294656
	"36 years"	"36"	"Male"	"M"	"2017"	"2017"	282857
	"36 years"	"36"	"Male"	"M"	"2018"	"2018"	286572
	"36 years"	"36"	"Male"	"M"	"2019"	"2019"	288770
	"36 years"	"36"	"Male"	"M"	"2020"	"2020"	287102
	"37 years"	"37"	"Female"	"F"	"2011"	"2011"	272798
	"37 years"	"37"	"Female"	"F"	"2012"	"2012"	281634
	"37 years"	"37"	"Female"	"F"	"2013"	"2013"	274785
	"37 years"	"37"	"Female"	"F"	"2014"	"2014"	286636
	"37 years"	"37"	"Female"	"F"	"2015"	"2015"	289744
	"37 years"	"37"	"Female"	"F"	"2016"	"2016"	300955
	"37 years"	"37"	"Female"	"F"	"2017"	"2017"	321500
	"37 years"	"37"	"Female"	"F"	"2018"	"2018"	310857
	"37 years"	"37"	"Female"	"F"	"2019"	"2019"	313379
	"37 years"	"37"	"Female"	"F"	"2020"	"2020"	313116
	"37 years"	"37"	"Male"	"M"	"2011"	"2011"	241482
	"37 years"	"37"	"Male"	"M"	"2012"	"2012"	252175
	"37 years"	"37"	"Male"	"M"	"2013"	"2013"	245742
	"37 years"	"37"	"Male"	"M"	"2014"	"2014"	255680
	"37 years"	"37"	"Male"	"M"	"2015"	"2015"	261042
	"37 years"	"37"	"Male"	"M"	"2016"	"2016"	271751
	"37 years"	"37"	"Male"	"M"	"2017"	"2017"	295016
	"37 years"	"37"	"Male"	"M"	"2018"	"2018"	283002
	"37 years"	"37"	"Male"	"M"	"2019"	"2019"	286700
	"37 years"	"37"	"Male"	"M"	"2020"	"2020"	288601
	"38 years"	"38"	"Female"	"F"	"2011"	"2011"	281835
	"38 years"	"38"	"Female"	"F"	"2012"	"2012"	273421
	"38 years"	"38"	"Female"	"F"	"2013"	"2013"	282167
	"38 years"	"38"	"Female"	"F"	"2014"	"2014"	275418
	"38 years"	"38"	"Female"	"F"	"2015"	"2015"	287354
	"38 years"	"38"	"Female"	"F"	"2016"	"2016"	290400
	"38 years"	"38"	"Female"	"F"	"2017"	"2017"	301518
	"38 years"	"38"	"Female"	"F"	"2018"	"2018"	321896
	"38 years"	"38"	"Female"	"F"	"2019"	"2019"	311143
	"38 years"	"38"	"Female"	"F"	"2020"	"2020"	313466
	"38 years"	"38"	"Male"	"M"	"2011"	"2011"	249001
	"38 years"	"38"	"Male"	"M"	"2012"	"2012"	242065
	"38 years"	"38"	"Male"	"M"	"2013"	"2013"	252627
	"38 years"	"38"	"Male"	"M"	"2014"	"2014"	246174
	"38 years"	"38"	"Male"	"M"	"2015"	"2015"	256072
	"38 years"	"38"	"Male"	"M"	"2016"	"2016"	261365
	"38 years"	"38"	"Male"	"M"	"2017"	"2017"	271905
	"38 years"	"38"	"Male"	"M"	"2018"	"2018"	294962
	"38 years"	"38"	"Male"	"M"	"2019"	"2019"	282899
	"38 years"	"38"	"Male"	"M"	"2020"	"2020"	286372
	"39 years"	"39"	"Female"	"F"	"2011"	"2011"	291508
	"39 years"	"39"	"Female"	"F"	"2012"	"2012"	282368
	"39 years"	"39"	"Female"	"F"	"2013"	"2013"	273834
	"39 years"	"39"	"Female"	"F"	"2014"	"2014"	282698
	"39 years"	"39"	"Female"	"F"	"2015"	"2015"	276066
	"39 years"	"39"	"Female"	"F"	"2016"	"2016"	287826
	"39 years"	"39"	"Female"	"F"	"2017"	"2017"	290882
	"39 years"	"39"	"Female"	"F"	"2018"	"2018"	301764
	"39 years"	"39"	"Female"	"F"	"2019"	"2019"	321977
	"39 years"	"39"	"Female"	"F"	"2020"	"2020"	311072
	"39 years"	"39"	"Male"	"M"	"2011"	"2011"	258719
	"39 years"	"39"	"Male"	"M"	"2012"	"2012"	249503
	"39 years"	"39"	"Male"	"M"	"2013"	"2013"	242463
	"39 years"	"39"	"Male"	"M"	"2014"	"2014"	253127
	"39 years"	"39"	"Male"	"M"	"2015"	"2015"	246550
	"39 years"	"39"	"Male"	"M"	"2016"	"2016"	256267
	"39 years"	"39"	"Male"	"M"	"2017"	"2017"	261495
	"39 years"	"39"	"Male"	"M"	"2018"	"2018"	271763
	"39 years"	"39"	"Male"	"M"	"2019"	"2019"	294685
	"39 years"	"39"	"Male"	"M"	"2020"	"2020"	282428
	"40 years"	"40"	"Female"	"F"	"2011"	"2011"	305575
	"40 years"	"40"	"Female"	"F"	"2012"	"2012"	291925
	"40 years"	"40"	"Female"	"F"	"2013"	"2013"	282704
	"40 years"	"40"	"Female"	"F"	"2014"	"2014"	274271
	"40 years"	"40"	"Female"	"F"	"2015"	"2015"	283239
	"40 years"	"40"	"Female"	"F"	"2016"	"2016"	276558
	"40 years"	"40"	"Female"	"F"	"2017"	"2017"	288235
	"40 years"	"40"	"Female"	"F"	"2018"	"2018"	291106
	"40 years"	"40"	"Female"	"F"	"2019"	"2019"	301835
	"40 years"	"40"	"Female"	"F"	"2020"	"2020"	321791
	"40 years"	"40"	"Male"	"M"	"2011"	"2011"	269473
	"40 years"	"40"	"Male"	"M"	"2012"	"2012"	259082
	"40 years"	"40"	"Male"	"M"	"2013"	"2013"	249775
	"40 years"	"40"	"Male"	"M"	"2014"	"2014"	242684
	"40 years"	"40"	"Male"	"M"	"2015"	"2015"	253440
	"40 years"	"40"	"Male"	"M"	"2016"	"2016"	246775
	"40 years"	"40"	"Male"	"M"	"2017"	"2017"	256411
	"40 years"	"40"	"Male"	"M"	"2018"	"2018"	261377
	"40 years"	"40"	"Male"	"M"	"2019"	"2019"	271455
	"40 years"	"40"	"Male"	"M"	"2020"	"2020"	294097
	"41 years"	"41"	"Female"	"F"	"2011"	"2011"	303112
	"41 years"	"41"	"Female"	"F"	"2012"	"2012"	305687
	"41 years"	"41"	"Female"	"F"	"2013"	"2013"	292111
	"41 years"	"41"	"Female"	"F"	"2014"	"2014"	282917
	"41 years"	"41"	"Female"	"F"	"2015"	"2015"	274654
	"41 years"	"41"	"Female"	"F"	"2016"	"2016"	283715
	"41 years"	"41"	"Female"	"F"	"2017"	"2017"	276927
	"41 years"	"41"	"Female"	"F"	"2018"	"2018"	288347
	"41 years"	"41"	"Female"	"F"	"2019"	"2019"	291153
	"41 years"	"41"	"Female"	"F"	"2020"	"2020"	301685
	"41 years"	"41"	"Male"	"M"	"2011"	"2011"	273078
	"41 years"	"41"	"Male"	"M"	"2012"	"2012"	269461
	"41 years"	"41"	"Male"	"M"	"2013"	"2013"	259104
	"41 years"	"41"	"Male"	"M"	"2014"	"2014"	249695
	"41 years"	"41"	"Male"	"M"	"2015"	"2015"	242880
	"41 years"	"41"	"Male"	"M"	"2016"	"2016"	253439
	"41 years"	"41"	"Male"	"M"	"2017"	"2017"	246788
	"41 years"	"41"	"Male"	"M"	"2018"	"2018"	256203
	"41 years"	"41"	"Male"	"M"	"2019"	"2019"	260988
	"41 years"	"41"	"Male"	"M"	"2020"	"2020"	270837
	"42 years"	"42"	"Female"	"F"	"2011"	"2011"	281989
