year,gender,age,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2018,Male,107,3.02276071674508,10.5761248397628,16.2322604076416,14.3432706803314,23.7228619170882,8.56520586549967,14.6009767230274,4.0480778053624,5.56774262392785,27.2978393832364,15.7742368252888,8.73929011507568,9.9538732589081,11.1912680084491,22.2554253614188,14.9398711525124,14.6731735207842,14.8128501290833,10.2169802015987,15.7190122565135,16.6085463678204,6.58249914724327,30.9515414905493,11.9235690244539,14.9579340570502,20.5141612031515,6.21796330577924,22.757751477292,5.74539226391368,7.35794777137051,6.15931381081295,16.0434937346469,9.55623813960379,16.5060977350788,22.1441084626723,26.2763153951797,12.9423530618246,11.4489047991355,23.963880303258,5.18962302102259,15.3203570429836,6.0929028264737,14.9682574092877,20.5840990511285,12.2541247219215,15.9433902324313,3.68133265269973,14.0741433091162,18.0664852769138,11.8487773770963,4.60705052712488
2018,Male,108,2.33507904566214,6.08623124562427,8.41117353231877,7.74687456038852,10.9745331819677,5.32071141248678,7.78179498950194,2.88944620109876,3.77015231076075,12.240413585414,8.2569340857715,5.82859346349365,6.08288245490263,6.3316009356962,10.5198601985087,7.9077926853585,7.79757301319738,7.82556000764776,5.9720054482712,8.23153064886119,8.59630373497282,4.44267876290177,13.8634744833263,6.73100084608014,7.93672219376808,10.1004428316512,4.38309450640866,10.9516434055463,3.94390316499149,4.89697092429733,4.12938979372577,8.37406024901861,6.5575203492069,8.52668227159655,10.4805686702989,12.1032210911361,7.06750217092625,6.56397653343743,11.3860846157097,3.60715327103986,8.04755578595418,4.23066155290647,7.77239729828288,10.1896654760551,6.80271507572352,8.14758712700941,2.69659804687316,7.40291678705246,9.15557664247463,6.64649092735805,3.35789888121666
2018,Male,109,1.80302548921092,3.4679502966563,4.27696061137197,4.13669874653182,5.00210087170716,3.28748296862321,4.08747880021564,2.05582677899966,2.54046325749327,5.39262789668932,4.26166170717555,3.87093837866557,3.6911145411856,3.52799422389179,4.88333201963302,4.12869408150105,4.07690797707112,4.06825663864605,3.45874144160878,4.25262901668325,4.38062765270046,2.98661419092299,6.06248444538515,3.76291061420426,4.15500655663285,4.85021245592973,3.08097511333068,5.17017283791212,2.69517573861556,3.24581785968867,2.75652016076894,4.31545396075937,4.48386752701674,4.31642312919351,4.88329583996994,5.46166205581897,3.8066385197507,3.72596276609023,5.31806366790918,2.50049452963347,4.1600969191566,2.9259539386006,3.97529358096571,4.97573767920156,3.71978944603544,4.10172780285796,1.97277898739254,3.84233291577541,4.56288116269106,3.67347159797241,2.44102345877162
2018,Male,110,1.39177702185007,1.96289573406727,2.1472362554831,2.19200251161674,2.25718243172208,2.02385722537104,2.126008760337,1.45954427327423,1.70620540907979,2.34766315180102,2.17879527960442,2.56348391331244,2.22912534363133,1.94568252961628,2.23931373137263,2.13577175565381,2.10831170365586,2.09212660579989,1.99075058666863,2.17704973658299,2.20903526648661,2.00240776115521,2.60858567445552,2.08984832005832,2.15557196781993,2.29005157589612,2.16156634108504,2.40943175018124,1.83625965293364,2.14547553631054,1.83471545697307,2.204829071645,3.05862862991473,2.15542535331601,2.25141448541093,2.43072619441669,2.03134447642327,2.10081152440201,2.45535932399254,1.73021401188295,2.12739854395099,2.01818958305776,2.01256851765498,2.40743515949858,2.01336798640419,2.04414716686423,1.44201902160317,1.97643043425426,2.24851090750899,2.01009528232378,1.77135775404715
2019,Female,0,4776.30821660596,27795.1784146933,17811.1019087433,39721.4344342904,220919.318325046,30914.1908211183,16899.3018536979,4544.11622934234,5153.38110854621,107829.525481247,61431.6134014133,8094.31321524434,18176.1484896606,10459.1853105347,69507.9949653581,39623.6582711239,17430.5203756944,25910.3095050883,28535.4285309885,33737.0587269274,34828.33462325,6030.55455600704,53194.1054485837,32849.3703499347,35507.5274683306,17679.8357949375,5501.73489346685,58489.8910485429,5037.95780495303,12283.258219384,6004.91625388796,49197.4080758732,11424.1518256843,17469.6072768156,110082.898330319,65332.518117368,24000.5274407121,20575.7780776604,65566.4461872619,5189.50975740513,27668.7266785142,5872.44419171134,39375.8955307969,184733.23828926,23047.5321493378,48359.1470887295,2656.30290754486,42377.7619486727,30969.5790460111,8593.44362358854,3084.97396232544
2019,Female,1,4853.49641629722,28365.0772676682,18146.5265068304,40684.9807453351,224816.415098885,31614.4700386036,17335.2007605701,4400.74761022464,5192.69570705213,110205.829383308,62565.0865401853,8204.2644598205,18871.3438561815,10636.1403581315,71676.3618927556,40314.4955770184,17602.468876992,26224.0117119091,29219.9479955775,34509.555172807,35030.5449909618,6154.83085792558,54480.4157241287,33397.6852110636,35683.9201190677,17936.7018293753,5711.07605709634,58759.981660266,5128.83691887265,12514.4714183701,6052.09120511509,49958.9449976378,11402.1927594152,17591.3340292228,110332.100934737,67263.0111346424,24153.9607570002,21183.1219943159,66821.2823477838,5258.27782252247,27824.842725245,6088.04507225263,39576.7621945344,189389.38384113,23160.7339947622,49153.7784771741,2705.33464590127,42934.0638738817,31562.8104101113,8879.5554871238,3281.91154775883
2019,Female,2,4984.72631987595,29011.6753112165,18495.0515176652,42082.8754276678,232908.792731728,32421.7719090198,17896.92961472,4390.03643473635,5437.27403996502,111791.633241809,64542.4784707753,8333.16309528123,19327.8679288269,11239.4838516242,73234.0036949661,40636.9514001898,18122.9581096649,26601.960103865,29981.4127984782,34972.6639012967,35762.2254650157,6265.36454948711,55644.6365188,34415.8964007103,36124.6389702727,18301.8686745057,5989.39750298194,59326.3863699622,5267.51503278355,12843.8206240441,6236.43537495552,50851.1563186625,11814.4964321157,18168.7240415056,109915.07431024,67599.8937446096,25026.6409799949,22157.7508498899,68272.426307792,5348.39552528464,28641.6960841161,6063.131099185,39753.0028684055,194678.251888098,23907.3572268652,49774.7973699118,2831.43183548193,44499.9115491935,32479.854720602,9108.85196428667,3410.09610723806
2019,Female,3,5110.14515060859,29448.7194655777,18737.5157456693,43384.4381154185,238452.458518427,33133.3875269484,18322.2591714779,4352.90294023416,5641.65523406542,114119.751018744,66126.995178973,8454.08568678268,19618.9561331166,11827.4157380038,75166.4253704643,41548.8592825547,18671.5332632969,26928.9032978206,30491.2913684289,35246.5919870776,36349.4395770012,6360.951986506,56532.5860904731,35371.2038808854,36611.9654705551,18528.1401551727,6215.81448275363,60662.3124349907,5376.4684722909,13094.3312796869,6425.35364370911,51438.6932255846,12338.4168037767,18745.481051237,110988.69877182,68579.8757892995,25889.1375003282,23016.1004208074,69528.1694006631,5409.48187770483,29477.382057752,5981.2332410024,40575.5357692694,202532.564476813,24716.1220053228,50853.3504807419,2942.20986431365,45867.0214105738,33228.1010545509,9340.74457931901,3491.25908163623
2019,Female,4,5169.76238149041,29433.2810986833,18775.3314568803,44102.1631672342,240118.693829124,33535.7168880264,18417.5658736705,4178.65941064907,5589.56837330156,114046.742259521,66285.4892076824,8547.55724464267,19809.6221461664,11968.6988910367,74951.0242047556,41902.6483948562,18931.1048931503,27087.974603289,30459.4384314453,35481.3748001027,36218.5370586904,6438.00349889894,56995.8358554912,35762.83557638,36908.1681895937,18442.2975424387,6279.37365673749,61119.2278327601,5379.78230668931,13122.7321820685,6497.97205408773,51395.019081471,12633.8152857062,18896.4482297762,110411.777378177,69593.4774649513,26070.2041384291,23308.3018611567,70178.2780543903,5401.25855562639,29731.1785267759,6002.02605747332,40699.0272578982,204810.57560868,25039.3594820299,50629.1127483589,2957.12532830598,46000.1118488363,33413.4386550377,9614.43852128928,3549.92057884062
2019,Female,5,5168.24541866585,29244.9913440564,18698.4859669809,44397.6011853928,240612.462736859,33622.2422543576,18481.7123094757,4010.77506556162,5469.38290984337,113305.435653721,66178.540417221,8644.48123464326,19817.3303072372,11909.1119983391,74185.3349278378,41967.9660834539,19007.8714170487,27105.8321370712,30093.7588978448,35781.0234707088,35958.6539279904,6494.64553986375,57072.6051961835,35724.467144973,37010.9618871176,18360.3278259543,6241.33989876039,61139.3899247885,5280.58470806238,13023.4939314511,6527.99632494122,51339.5141759588,12752.3829128907,18801.6602384969,109560.258858502,70003.0778044394,26025.0879976715,23324.4739477569,70553.7919116084,5373.39457547275,29731.0803314201,6047.80031876969,40487.3780150251,203239.125491268,25043.2425097604,50073.5987730548,2948.82864946288,45689.5274601851,33375.3455636168,9824.09360476417,3566.67902418496
2019,Female,6,5127.54865275608,29170.9524957438,18625.9176034954,44521.0180887042,242353.568070911,33508.1637916455,18789.6987676996,3951.88244671231,5474.27894723139,113797.931533092,66913.5915773267,8746.75216585882,19603.0896385665,11957.5492635241,74582.9243925912,42153.4257212064,19068.8003340153,27024.7100231672,29670.3135373382,36167.3066264471,36139.6007173599,6532.06563848839,56897.4309170056,35506.8199533119,36970.3003363687,18543.6957355173,6190.20934416126,61393.9924176298,5114.87887548677,12919.1063118799,6603.33442330509,51808.3410171538,12830.7384170211,18726.0643462637,109919.413243103,69468.4866252493,26237.6488767558,23419.9093170686,70987.7834866308,5371.43630059615,29881.2908191717,6023.8893228987,40461.5483758453,201319.556201181,25014.3187516493,50238.5797729489,2988.93668246642,45787.8195142766,33499.5357371816,9869.6102111618,3537.22614994017
2019,Female,7,5075.68769687333,29150.0020253702,18637.072731583,44485.7928673889,243605.77041581,33556.023813468,19149.575775797,3856.01464487097,5544.45935374483,114477.961850326,67769.2633077889,8711.97026619185,19379.0229368061,12088.616195026,75318.7738984522,42262.4874634451,19147.6468235918,26830.3672048593,29330.878176017,36397.066378698,36450.3273337412,6560.6800120158,56782.9445442477,35247.6277612453,36837.1383134681,18721.8361514783,6166.89951038426,61752.0298782839,4959.77650677222,12850.3666486409,6705.47346960429,52362.4822226329,12963.1970042672,18751.8756524676,110202.886462552,68727.1778879998,26412.4589359521,23570.033961568,71233.3043882176,5362.91227252719,30123.5737038054,5949.06147719972,40418.5608605534,200669.428848512,25074.7137431277,50530.61462537,3026.8393437304,45996.5351198281,33772.9673371054,9808.69202492844,3541.28994832234
2019,Female,8,5029.98064700067,29137.0408402456,18785.9502938748,44375.1824878144,242756.490573208,34032.7795753373,19357.039191017,3610.61054909293,5590.90603103808,114246.902357169,68005.3531414413,8445.47239399905,19364.9852478542,12231.8348969064,75475.9670708003,42148.8279319915,19251.7614622004,26587.7765727942,29195.7501560513,36296.0776503811,36530.2612681155,6599.50030078621,57002.5694864544,35087.890476869,36724.5674793413,18680.1363431525,6193.78324676696,62064.3559919934,4875.64717490932,12837.90145027,6801.97091397624,52544.4594606825,13200.7285328306,18910.8162859854,109116.136273751,68571.8443729563,26259.316912851,23710.9006037269,71116.8916935664,5324.52982186453,30382.3239505961,5872.19400640585,40211.8382070758,202025.157775745,25289.5812830967,50332.6878665055,3013.4590260253,45941.9884447854,34132.3549489167,9739.20559164771,3642.77262150161
2019,Female,9,4966.07170793523,29427.3093378821,19062.612801714,44727.5555570145,242200.727616355,34640.0780786163,19600.9282280781,3364.8146092718,5617.82911526459,114277.148922074,68439.5707231086,8132.32226857355,19638.1453610282,12424.3412066524,75934.5562215916,42358.2682026667,19400.2529058312,26695.7278289522,29427.8407372616,36184.8769084046,36577.8502065185,6692.03685268989,57549.2896629013,35282.8229185793,36977.3605872821,18882.1862433399,6264.17430492715,62789.590550259,4854.76420524442,12894.3265162138,6901.20788795758,52689.48043219,13458.3359667248,19192.1049610892,107615.719053235,69209.9575699329,26172.7228671381,23949.2172526428,71229.5396453411,5329.24859719475,30908.5712954043,5860.25649619929,40486.5891478322,204389.802183951,25645.0463837235,50299.0893970508,3014.53849493687,45916.7177883368,34655.2866142541,9768.76439810451,3776.31130868782
2019,Female,10,4865.63247798896,30215.3285188756,19423.6878006172,45923.1005715098,244269.563948663,35034.452775071,20090.6947640749,3238.02562900618,5650.21752291068,115797.797302502,69883.0563840458,7944.45941833898,20172.909427919,12693.5484942425,77544.865096037,43300.6414708036,19587.0649195964,27418.1812169803,30075.5863494865,36403.1598048152,36827.2780664682,6866.20704809811,58332.9010750426,35958.5777397812,37803.8358521988,19720.7722499789,6358.19888459968,64257.900209783,4868.91427283695,13010.1438473505,7018.12441196569,53187.3077326581,13637.6090923745,19548.111549876,106858.100190987,70557.4926302059,26507.9701321376,24353.8225229569,72066.1431040778,5440.21921696013,31855.944625282,5949.80653961392,41719.2138411362,206468.655713701,26063.799288219,51045.9125443072,3094.89367012718,46185.8240306723,35372.5312046602,9951.50821709579,3857.82984828294
2019,Female,11,4766.91194645768,30906.3395005784,19745.578700355,47196.1318388588,247369.369384129,35295.3776954487,20702.1352613906,3138.85817656629,5705.38716986867,118133.845901433,71552.6915832665,7831.66879328109,20611.6880690935,12911.5682430346,79239.3914671708,44137.0747461952,19690.8450445201,28118.8596702163,30632.9776141951,36919.2972096245,37120.7247110309,7053.36000981441,59179.4211483241,36572.784301321,38592.7616035745,20565.6979209402,6428.21037273937,65608.9846644655,4859.77367366459,13090.6788706954,7152.11170468227,53877.5523262231,13739.4277994722,19816.8052568591,106873.337614755,71801.6977843554,26837.9138315383,24659.6024781853,73006.8311878397,5590.19247748743,32588.0106823043,6036.56396072164,42868.2386093818,207491.998994649,26282.1764057785,51844.9729315132,3206.63928908602,46280.5772545993,35964.641375368,10108.1496481735,3883.6374487078
2019,Female,12,4709.82805806403,30881.1055144874,19899.6416593706,47642.3386832524,249237.140078404,35573.3973769997,21240.9687083846,2973.76867725627,5786.21169831723,120097.484705833,72424.3496035088,7721.03118559175,20618.6086085255,12954.5153780889,79805.8270766627,44030.20618888,19617.9722038086,28128.9675001043,30583.5600167142,37599.1770568449,37244.1719588705,7171.59980073107,59916.7688399574,36598.0143845343,38711.4061086112,20658.7377379657,6432.64713341543,65927.111913761,4782.86925830092,13058.3871027862,7301.15987969812,54488.7470141924,13789.3407503738,19839.3246816158,107434.590666841,72188.4895120773,26695.2321301164,24602.9627092758,73390.3375975897,5694.78449892407,32456.3330997196,6013.78972050858,42822.0748286944,207114.651806045,26114.6402484433,51887.189482071,3279.73378292065,45755.047831376,36134.0915164359,10069.0758815397,3871.39693260167
2019,Female,13,4694.42644213297,30490.3781611875,19850.9139446009,47346.2711095503,249207.073317816,35835.9095912371,21638.4504288794,2786.74405022963,5839.13677819394,120512.773700029,72471.2596236237,7639.10240591841,20428.9583568596,12918.2517878693,79865.6735913667,43752.565430032,19524.1606633511,27871.1579045118,30113.4159070347,38255.1495938777,37183.1017476365,7216.64983650661,60502.1734389281,36434.539774602,38522.0661462129,20268.111763576,6392.9029348597,65642.5729211685,4683.45190412965,13008.1503049339,7475.34049654295,54895.3738084207,13802.2690903258,19625.6031591124,108333.275177145,72215.0376913771,26357.9321512047,24339.5576627033,73698.1224127499,5763.40075732291,31856.3002444593,5938.21094669387,42278.2887102076,206227.03259856,25931.3580788555,51635.4819256734,3296.72416298826,45052.6414250152,36137.7646674039,10000.2747057658,3829.33800410584
2019,Female,14,4704.92510594105,30245.4721379548,19621.3595146896,46684.5610907176,247443.147691368,35982.6556353439,21874.4862433001,2634.12651060559,5812.03660406007,118797.414750333,72001.7146750519,7614.21359062975,20330.1077545122,12914.3253094342,80295.9811870321,44135.7636661454,19547.9477231665,27886.6398290673,29576.6366069351,38721.4699165569,37008.8318863401,7215.52153348838,60963.4152650167,36533.8103081665,38493.753526062,19874.6167106975,6341.79678533826,65403.5492410982,4604.89388930082,13028.1139721243,7673.87502710423,55080.9704949096,13783.5196095797,19269.2557208049,109357.895212682,72528.1906869013,26184.4047994276,24100.4915133266,74457.7792806579,5824.01405659801,31347.2854780242,5876.59119887395,42165.8909296261,205732.425578733,26066.4169357817,51701.5620349374,3267.80785707127,44691.471488921,36268.9538262634,10089.0401720078,3761.92496035806
2019,Female,15,4696.00552459382,30203.5717142827,19354.2269459162,46004.4391135729,245756.216603237,35838.0542258325,21986.5343475015,2518.71652768609,5736.1811688451,116918.571790931,71486.0061231278,7572.48740755433,20149.2109315326,12851.4555929237,80776.2851920513,44341.4495756009,19458.4833610759,27917.9765689719,29209.3382418016,39042.0655528201,36928.4807789062,7229.80826098134,61486.7988045806,36443.9487350874,38337.7197188642,19575.6860202407,6285.93828773108,65135.6910894431,4490.12756782662,12971.2806240117,7824.99391240165,55345.7946609267,13707.3284356421,19009.2195975729,110272.522828335,72867.2176535504,26028.1410568839,23953.729950318,74944.3194140012,5861.56142831602,30983.7000575661,5748.61964539306,42272.1288429716,205138.612534381,26053.0649373812,51814.0944226957,3251.10272581391,44561.4670247531,36286.144083589,10221.7791965516,3667.56114209256
2019,Female,16,4612.57809815998,30324.6708074086,19192.0556700098,45650.6053476695,245944.881371927,35332.9724403233,22104.524148538,2493.67688264433,5682.31434608608,116859.670450576,71363.0871465402,7438.53843634395,19758.3386538968,12622.3068908998,80781.5173061044,43516.8861280988,19066.4855322776,27638.381092154,29120.7175249056,39597.8696588319,37125.2619713942,7318.54105070041,62243.7007198643,35686.5439786218,37751.1798243261,19385.9033728457,6224.81798671776,64851.9951306716,4311.64564901825,12721.6330230144,7882.52968194473,55801.9500675583,13566.9815099561,18954.1512184783,111125.775514674,72900.0028227466,25695.9581825849,23908.8167200966,74647.8337272176,5920.3230224687,30770.1742266503,5501.60267874094,42147.8033658299,203719.270446535,25410.065583151,51704.654513451,3329.52539527182,44400.1012550049,35987.3774320521,10239.3050481045,3550.70683371824
2019,Female,17,4396.37848853185,30695.8356586758,19138.3306754263,46067.854578914,247706.046861196,34981.5597440368,22725.7553218852,2956.09902819344,5800.79272057481,117717.112730865,71754.3805829012,7261.44871447328,19825.6963956192,12309.5276417755,80496.6204642094,43074.2245826526,18857.823532262,27469.3347473145,28992.3065867588,42180.0436894411,37487.2884902683,7480.50491162713,63085.9863663003,34856.7527887179,37362.6710321092,19428.0791508049,6159.12939878131,65972.7553330342,4281.91558468346,12615.3722972464,8049.56092799518,55181.8252604724,13485.1971452016,18441.0602990895,113432.30013644,73230.898292315,25423.3293782477,23911.5743124884,75934.4095475902,6417.09370594965,31127.174457416,5366.10414705114,41735.0971699942,201493.726266401,24664.953209529,52340.9256857155,3662.68228381079,44022.7571289525,36096.355120684,10200.8326241687,3448.66327104077
2019,Female,18,4051.56776760701,31380.043549709,19167.48174411,47475.064901822,249876.928444294,35232.7931397088,24270.1332448966,4609.68261872076,6189.83394176736,118067.816119006,72532.8365874631,7124.23293631955,21022.6065461889,12010.587773515,80256.3266854429,44550.754910703,19335.856436491,27883.5559891706,28541.2312066713,48560.8537087524,37780.6989336017,7672.81325406068,63835.1129983669,34646.6057345579,37844.2922134726,19784.5650176385,6107.29527496436,69647.6050330408,4616.48577291925,12986.9997214936,8538.95412689367,52550.198719472,13571.3260075433,16983.7056736279,118443.580053578,74430.9007918328,25495.7848345995,23922.9792202667,81026.9927072582,7823.65924648308,32369.6966339454,5557.34725915183,41170.2743010759,198693.565064162,24447.1252740737,54619.2814055964,4424.18014877818,43364.5819366844,37352.6648842413,10222.9158504395,3400.52025120177
2019,Female,19,3810.60097242883,32070.2166124809,19308.3709470592,48536.253364219,250048.168523338,35379.6608890034,25787.3381452677,6576.97765527133,6430.07430066497,118275.685439325,72721.9609193581,7113.43580663699,22672.3421389253,11643.5710896114,80050.1325344071,46841.0798550635,20142.6832455341,28494.6457282646,28296.6692616018,54736.7784463418,37617.3574864285,7725.38887223696,64710.9479127628,34855.2699617116,38770.9355165717,20125.8185892308,6177.8428321382,72555.9898320523,5182.47368471451,13501.2266085959,9112.92091835059,50355.2071084335,13675.6176659201,15716.4620449795,122868.204028601,75337.3041337544,25846.595147134,24081.7914422651,85587.0213718757,9232.26011213061,33399.4295727675,5877.36334211654,40956.0678169823,195482.739674733,24647.0876001075,56742.0719666535,5247.00824333522,42826.4485372366,39046.7183733211,10371.3057156531,3423.35993362347
2019,Female,20,3872.00009111536,32389.7459503143,19580.3756798511,47826.4509066039,246744.590111296,34667.671493792,25884.1230360519,5851.57161056108,6045.21022262119,119171.548415781,71451.7494617007,7296.85535624939,23568.8061764937,11151.8728769497,79842.1109225407,48029.8727257776,20671.4241629171,28739.0563900647,28844.7244676748,54133.0705877513,36755.3230411159,7495.27467561448,65952.0702358167,35064.9360670065,39442.7118442675,20075.0627462854,6469.39336349133,70643.0155543939,5690.5145805247,13649.9073739798,9360.53905088678,51014.9673208466,13610.9484788197,15711.9409791219,122748.85554277,74614.3410352346,26289.8005469238,24548.7225825206,83740.890988351,8919.13076994032,32918.2337365504,6007.0231386075,41572.5211135665,192274.592585488,24989.384266124,56385.3677557137,5381.54813725642,42891.9554846017,40002.5924783922,10667.8650506494,3518.54925484723
2019,Female,21,4124.68271587693,32393.9841049046,19840.2039847115,46858.1172579632,245730.958603303,34167.9928952384,24682.5111508664,4479.35076420535,5513.75820895093,120913.612394251,69973.5672000775,7611.59849639661,23314.3138529725,10847.3308950488,80064.8224853996,47719.2953433264,20778.6847918091,28790.4735754336,29733.6577317175,49811.2676176784,35943.4983580908,7216.69871208422,67091.9363771247,35160.2492047001,39779.1182713908,19858.6281332722,6813.79253809737,67021.2589195653,6012.72729160025,13464.4265736183,9150.9382801554,52985.121540435,13469.1518572087,16673.0838490964,121528.028444328,73398.010939198,26591.7161797372,25263.161161374,78890.4374762055,7722.35526200254,31856.3330430268,5924.51723772139,42757.0831308663,190966.006152966,25479.0873479458,54835.801504858,4913.40931113186,43789.7786728792,39829.1961401084,10949.7364572346,3618.00378162192
2019,Female,22,4372.93127203014,32279.4853291628,19908.9986718736,47563.8980050471,253389.349619951,35207.833182557,22981.3649139838,4711.7144159619,5390.50661390719,123367.657735994,69858.1566152775,7953.64124111546,22075.0924577229,11032.715148527,81181.5450630063,46292.8987307954,20521.1195799123,28997.4556332685,30236.2758782121,47230.7926037528,36033.6786236226,7165.91936446894,67487.4137139395,35160.735521309,39916.7396263081,19835.9090368127,6957.1247209772,66001.8700608218,6116.54377774266,13171.7421165598,8571.27574346153,53746.7653676403,13406.9038409576,17956.2218140109,124225.477054723,73302.6670356802,26546.9023403452,26071.397051625,76367.1605695521,7008.65745024375,31584.2299532157,5737.9636616801,44025.2479943158,193313.234726944,26127.2916787453,54251.7705611177,4322.8693175211,45611.1918791423,38640.3651979303,11005.7616555405,3636.98206538029
2019,Female,23,4593.37990769812,32123.2122613354,19775.7391772748,48936.6008734138,265392.236702381,37279.9931965422,21733.0558626223,6136.5943060471,5582.03694054209,125981.797359228,70856.0189239332,8294.57235997822,20690.0305995865,11396.9019556887,82836.5814930777,44744.9998909148,20000.6894733432,29147.9816311153,30428.7727211916,46890.8305706174,36868.4293803652,7294.77064059274,67110.7414578475,35260.1839276459,39895.1198962271,19941.9900838242,6921.50260482259,67105.1350546791,6024.13373949046,12912.6537012797,8046.69544604308,53810.2772927532,13411.722473777,19181.9769449803,130101.458598201,74090.2860503451,26253.6823460103,26755.9116254158,76461.9072668626,6820.96559455482,31994.7635507337,5569.81521321785,45221.9976483173,197331.548594857,26352.6384793062,54844.0123219306,3890.20930737936,47892.8560753568,37359.0666577456,10822.8174050704,3580.03182668562
2019,Female,24,4835.32042025102,31988.7579429242,19528.9491448126,49181.3134570248,273967.677774813,39250.0645104709,21606.635674128,7507.46542597891,5835.56667529023,128196.152968569,72183.6222552348,8637.86284497783,19937.3752660752,11466.995424273,84444.9681510397,44048.6602142676,19359.4141752147,28934.7661819024,30688.6800192053,47931.0346491984,37971.7991452046,7462.46238059746,66271.6762679947,35668.2077639865,39786.6237325386,19996.4602043099,6842.47678530739,68546.8177884808,5799.35774752329,12777.0731228229,7954.0341986226,54621.8823479621,13432.3787000026,20094.5927090346,136348.095298997,74997.9875700428,25944.6527961815,27148.7999255257,78043.5283060754,6927.69487312634,32565.6671163165,5517.12047794182,46343.7064164245,200166.906627867,25569.1474991977,56165.3969669469,3734.52401834859,49995.4965193067,36916.8679725781,10501.0922642169,3494.55891753821
2019,Female,25,5109.39957302128,32139.5850396162,19463.3796802672,48968.0048854695,280253.97170355,41020.0770238762,22023.4234401006,8323.26684431041,6052.29105439291,130651.470337879,73710.9754777404,8994.59644022171,19773.5950678863,11380.8583218707,86070.6020854809,44353.7750203138,18893.4367361067,28785.6595236726,31242.0689655608,49243.8369467552,39090.6286310816,7627.25601152954,65835.7722180011,36275.4448059661,40100.3331464815,20060.8138644083,6816.8885581014,69926.7816207149,5581.26306736454,12769.9422412051,8169.14760423762,55837.7751478863,13554.0155239517,20844.199513839,141401.719168096,76124.5419391911,25990.2321552477,27641.6371919446,80209.4465039393,7113.64810880296,33294.8255756496,5553.23227376044,47543.1704181504,203116.863069092,24587.9470406348,57611.7096579195,3734.40804886745,52076.5085687792,37132.1410885031,10316.5439646964,3467.97716140847
2019,Female,26,5403.20323581966,32861.9853642904,19877.9238943188,49707.6208631386,288839.65545434,42906.7717220198,22068.8346217057,8817.93139048054,6210.53864532377,134372.948189894,75534.1871830736,9370.29487753099,19918.601739366,11475.8711891723,87945.8471271983,45468.7472330401,18858.8093308578,29296.2747494414,32231.4991053759,49715.8362768912,40078.8100539247,7790.39501607708,66670.4954914058,36843.9587575096,41358.6419270257,20275.2900387082,6904.41039577611,71388.908562193,5497.83703155129,12844.6053380316,8415.45043225679,56520.0911598066,13879.3495531286,21743.2170799839,144456.512129124,77834.0680525632,26720.8990309512,28758.2580334112,82190.5102026301,7186.21151771172,34362.9892353471,5606.77782277406,48977.1601989786,208635.687808567,24433.6657569633,58578.1707598218,3722.93724464888,54586.0463907016,37446.4750716935,10533.9393059074,3578.97063406238
2019,Female,27,5667.77432849111,34011.5080664131,20561.5919256106,51028.2670199146,299600.254159754,44603.5246371978,21762.386510505,9096.74357414654,6408.78813380706,139347.345580939,77460.2729036411,9699.1788293608,20121.8654142179,11747.8715092917,89534.1867073904,46595.8385552998,18974.4089254196,30307.3604259741,33564.339902058,49665.8427833048,40987.6590113772,7977.51674654414,68307.5242091653,37167.6908207273,42849.5171260438,20659.8609010916,7020.03009691032,72985.1131146404,5524.22119487723,12802.3779397911,8538.16608929085,56831.8712129124,14233.2494914637,22774.4534444737,146514.153102763,79842.724468208,27751.8627994297,30185.3373229468,84048.9868935572,7246.02377424911,35707.103999903,5601.8854985706,50295.9578014256,214805.694475923,24717.0226520811,59219.5293979224,3679.67607931823,57262.8114106303,37406.8474963322,10978.4522769448,3744.24228863948
2019,Female,28,5833.53548015263,35164.4000130771,21065.425067931,51796.2941201307,309685.313147888,45514.8547622421,21489.439464006,9186.74288268021,6764.22084799675,144746.532225647,79049.5912133602,9885.03487571311,20136.0219719854,12039.1820323575,89994.9658670543,46718.1086180437,18801.8756974061,31271.7394559358,34939.6108263171,49909.6264962684,41910.3398723625,8207.56979622384,69595.8332034534,37096.365859186,43352.4332237225,21120.3666420747,7026.83223043755,74587.4366371829,5573.23471042581,12444.7954183605,8462.7627744433,57291.0216194015,14332.0624588017,23708.9936897685,148983.910071023,81466.1305019428,28371.1770461911,31198.554384017,86069.4773048334,7479.69025798214,37059.5478329247,5486.47480161907,50907.3041978769,217869.835479179,24574.7403662691,59918.0166864288,3639.68885257958,59407.1829301833,36690.1972472362,11280.3360504645,3813.45220072371
