"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"20 years"	"20"	"Male"	"M"	"2011"	"2011"	1319661
	"20 years"	"20"	"Male"	"M"	"2012"	"2012"	1297530
	"20 years"	"20"	"Male"	"M"	"2013"	"2013"	1264356
	"20 years"	"20"	"Male"	"M"	"2014"	"2014"	1244784
	"20 years"	"20"	"Male"	"M"	"2015"	"2015"	1225228
	"20 years"	"20"	"Male"	"M"	"2016"	"2016"	1200472
	"20 years"	"20"	"Male"	"M"	"2017"	"2017"	1180851
	"20 years"	"20"	"Male"	"M"	"2018"	"2018"	1173281
	"20 years"	"20"	"Male"	"M"	"2019"	"2019"	1169993
	"20 years"	"20"	"Male"	"M"	"2020"	"2020"	1175602
	"21 years"	"21"	"Female"	"F"	"2011"	"2011"	1281726
	"21 years"	"21"	"Female"	"F"	"2012"	"2012"	1273378
	"21 years"	"21"	"Female"	"F"	"2013"	"2013"	1231072
	"21 years"	"21"	"Female"	"F"	"2014"	"2014"	1191353
	"21 years"	"21"	"Female"	"F"	"2015"	"2015"	1174534
	"21 years"	"21"	"Female"	"F"	"2016"	"2016"	1156020
	"21 years"	"21"	"Female"	"F"	"2017"	"2017"	1134688
	"21 years"	"21"	"Female"	"F"	"2018"	"2018"	1124175
	"21 years"	"21"	"Female"	"F"	"2019"	"2019"	1113644
	"21 years"	"21"	"Female"	"F"	"2020"	"2020"	1109380
	"21 years"	"21"	"Male"	"M"	"2011"	"2011"	1324138
	"21 years"	"21"	"Male"	"M"	"2012"	"2012"	1324380
	"21 years"	"21"	"Male"	"M"	"2013"	"2013"	1299398
	"21 years"	"21"	"Male"	"M"	"2014"	"2014"	1265759
	"21 years"	"21"	"Male"	"M"	"2015"	"2015"	1247225
	"21 years"	"21"	"Male"	"M"	"2016"	"2016"	1226646
	"21 years"	"21"	"Male"	"M"	"2017"	"2017"	1200539
	"21 years"	"21"	"Male"	"M"	"2018"	"2018"	1180244
	"21 years"	"21"	"Male"	"M"	"2019"	"2019"	1173022
	"21 years"	"21"	"Male"	"M"	"2020"	"2020"	1169493
	"22 years"	"22"	"Female"	"F"	"2011"	"2011"	1238784
	"22 years"	"22"	"Female"	"F"	"2012"	"2012"	1283421
	"22 years"	"22"	"Female"	"F"	"2013"	"2013"	1274884
	"22 years"	"22"	"Female"	"F"	"2014"	"2014"	1232761
	"22 years"	"22"	"Female"	"F"	"2015"	"2015"	1193151
	"22 years"	"22"	"Female"	"F"	"2016"	"2016"	1176073
	"22 years"	"22"	"Female"	"F"	"2017"	"2017"	1157165
	"22 years"	"22"	"Female"	"F"	"2018"	"2018"	1135295
	"22 years"	"22"	"Female"	"F"	"2019"	"2019"	1124727
	"22 years"	"22"	"Female"	"F"	"2020"	"2020"	1113896
	"22 years"	"22"	"Male"	"M"	"2011"	"2011"	1281330
	"22 years"	"22"	"Male"	"M"	"2012"	"2012"	1328387
	"22 years"	"22"	"Male"	"M"	"2013"	"2013"	1327418
	"22 years"	"22"	"Male"	"M"	"2014"	"2014"	1301187
	"22 years"	"22"	"Male"	"M"	"2015"	"2015"	1268341
	"22 years"	"22"	"Male"	"M"	"2016"	"2016"	1248634
	"22 years"	"22"	"Male"	"M"	"2017"	"2017"	1226706
	"22 years"	"22"	"Male"	"M"	"2018"	"2018"	1199280
	"22 years"	"22"	"Male"	"M"	"2019"	"2019"	1179803
	"22 years"	"22"	"Male"	"M"	"2020"	"2020"	1172315
	"23 years"	"23"	"Female"	"F"	"2011"	"2011"	1220837
	"23 years"	"23"	"Female"	"F"	"2012"	"2012"	1240524
	"23 years"	"23"	"Female"	"F"	"2013"	"2013"	1285334
	"23 years"	"23"	"Female"	"F"	"2014"	"2014"	1277102
	"23 years"	"23"	"Female"	"F"	"2015"	"2015"	1234882
	"23 years"	"23"	"Female"	"F"	"2016"	"2016"	1194945
	"23 years"	"23"	"Female"	"F"	"2017"	"2017"	1177564
	"23 years"	"23"	"Female"	"F"	"2018"	"2018"	1158042
	"23 years"	"23"	"Female"	"F"	"2019"	"2019"	1136127
	"23 years"	"23"	"Female"	"F"	"2020"	"2020"	1125174
	"23 years"	"23"	"Male"	"M"	"2011"	"2011"	1255735
	"23 years"	"23"	"Male"	"M"	"2012"	"2012"	1285350
	"23 years"	"23"	"Male"	"M"	"2013"	"2013"	1331044
	"23 years"	"23"	"Male"	"M"	"2014"	"2014"	1329832
	"23 years"	"23"	"Male"	"M"	"2015"	"2015"	1303614
	"23 years"	"23"	"Male"	"M"	"2016"	"2016"	1269980
	"23 years"	"23"	"Male"	"M"	"2017"	"2017"	1248373
	"23 years"	"23"	"Male"	"M"	"2018"	"2018"	1225568
	"23 years"	"23"	"Male"	"M"	"2019"	"2019"	1198876
	"23 years"	"23"	"Male"	"M"	"2020"	"2020"	1179098
	"24 years"	"24"	"Female"	"F"	"2011"	"2011"	1205059
	"24 years"	"24"	"Female"	"F"	"2012"	"2012"	1223000
	"24 years"	"24"	"Female"	"F"	"2013"	"2013"	1242718
	"24 years"	"24"	"Female"	"F"	"2014"	"2014"	1288038
	"24 years"	"24"	"Female"	"F"	"2015"	"2015"	1279795
	"24 years"	"24"	"Female"	"F"	"2016"	"2016"	1237157
	"24 years"	"24"	"Female"	"F"	"2017"	"2017"	1196882
	"24 years"	"24"	"Female"	"F"	"2018"	"2018"	1178790
	"24 years"	"24"	"Female"	"F"	"2019"	"2019"	1159182
	"24 years"	"24"	"Female"	"F"	"2020"	"2020"	1136793
	"24 years"	"24"	"Male"	"M"	"2011"	"2011"	1243005
	"24 years"	"24"	"Male"	"M"	"2012"	"2012"	1259660
	"24 years"	"24"	"Male"	"M"	"2013"	"2013"	1288136
	"24 years"	"24"	"Male"	"M"	"2014"	"2014"	1333464
	"24 years"	"24"	"Male"	"M"	"2015"	"2015"	1332352
	"24 years"	"24"	"Male"	"M"	"2016"	"2016"	1305147
	"24 years"	"24"	"Male"	"M"	"2017"	"2017"	1270155
	"24 years"	"24"	"Male"	"M"	"2018"	"2018"	1247422
	"24 years"	"24"	"Male"	"M"	"2019"	"2019"	1225414
	"24 years"	"24"	"Male"	"M"	"2020"	"2020"	1198307
	"25 years"	"25"	"Female"	"F"	"2011"	"2011"	1219327
	"25 years"	"25"	"Female"	"F"	"2012"	"2012"	1207276
	"25 years"	"25"	"Female"	"F"	"2013"	"2013"	1225184
	"25 years"	"25"	"Female"	"F"	"2014"	"2014"	1245310
	"25 years"	"25"	"Female"	"F"	"2015"	"2015"	1290805
	"25 years"	"25"	"Female"	"F"	"2016"	"2016"	1282282
	"25 years"	"25"	"Female"	"F"	"2017"	"2017"	1239133
	"25 years"	"25"	"Female"	"F"	"2018"	"2018"	1198107
	"25 years"	"25"	"Female"	"F"	"2019"	"2019"	1179967
	"25 years"	"25"	"Female"	"F"	"2020"	"2020"	1159916
	"25 years"	"25"	"Male"	"M"	"2011"	"2011"	1251991
	"25 years"	"25"	"Male"	"M"	"2012"	"2012"	1247273
	"25 years"	"25"	"Male"	"M"	"2013"	"2013"	1262235
	"25 years"	"25"	"Male"	"M"	"2014"	"2014"	1290522
	"25 years"	"25"	"Male"	"M"	"2015"	"2015"	1336014
	"25 years"	"25"	"Male"	"M"	"2016"	"2016"	1334279
	"25 years"	"25"	"Male"	"M"	"2017"	"2017"	1305544
	"25 years"	"25"	"Male"	"M"	"2018"	"2018"	1269434
	"25 years"	"25"	"Male"	"M"	"2019"	"2019"	1247356
	"25 years"	"25"	"Male"	"M"	"2020"	"2020"	1224884
	"26 years"	"26"	"Female"	"F"	"2011"	"2011"	1236033
	"26 years"	"26"	"Female"	"F"	"2012"	"2012"	1221267
	"26 years"	"26"	"Female"	"F"	"2013"	"2013"	1209302
	"26 years"	"26"	"Female"	"F"	"2014"	"2014"	1227516
	"26 years"	"26"	"Female"	"F"	"2015"	"2015"	1247955
	"26 years"	"26"	"Female"	"F"	"2016"	"2016"	1293202
	"26 years"	"26"	"Female"	"F"	"2017"	"2017"	1284096
	"26 years"	"26"	"Female"	"F"	"2018"	"2018"	1240203
	"26 years"	"26"	"Female"	"F"	"2019"	"2019"	1199085
	"26 years"	"26"	"Female"	"F"	"2020"	"2020"	1180522
	"26 years"	"26"	"Male"	"M"	"2011"	"2011"	1264687
	"26 years"	"26"	"Male"	"M"	"2012"	"2012"	1255865
	"26 years"	"26"	"Male"	"M"	"2013"	"2013"	1249682
	"26 years"	"26"	"Male"	"M"	"2014"	"2014"	1264567
	"26 years"	"26"	"Male"	"M"	"2015"	"2015"	1292924
	"26 years"	"26"	"Male"	"M"	"2016"	"2016"	1337589
	"26 years"	"26"	"Male"	"M"	"2017"	"2017"	1334804
	"26 years"	"26"	"Male"	"M"	"2018"	"2018"	1304934
	"26 years"	"26"	"Male"	"M"	"2019"	"2019"	1269219
	"26 years"	"26"	"Male"	"M"	"2020"	"2020"	1246676
	"27 years"	"27"	"Female"	"F"	"2011"	"2011"	1198691
	"27 years"	"27"	"Female"	"F"	"2012"	"2012"	1237891
	"27 years"	"27"	"Female"	"F"	"2013"	"2013"	1223025
	"27 years"	"27"	"Female"	"F"	"2014"	"2014"	1211619
	"27 years"	"27"	"Female"	"F"	"2015"	"2015"	1229937
	"27 years"	"27"	"Female"	"F"	"2016"	"2016"	1250089
	"27 years"	"27"	"Female"	"F"	"2017"	"2017"	1294946
	"27 years"	"27"	"Female"	"F"	"2018"	"2018"	1285045
	"27 years"	"27"	"Female"	"F"	"2019"	"2019"	1241044
	"27 years"	"27"	"Female"	"F"	"2020"	"2020"	1199512
	"27 years"	"27"	"Male"	"M"	"2011"	"2011"	1222173
	"27 years"	"27"	"Male"	"M"	"2012"	"2012"	1267633
	"27 years"	"27"	"Male"	"M"	"2013"	"2013"	1258276
	"27 years"	"27"	"Male"	"M"	"2014"	"2014"	1252005
	"27 years"	"27"	"Male"	"M"	"2015"	"2015"	1266658
	"27 years"	"27"	"Male"	"M"	"2016"	"2016"	1294465
	"27 years"	"27"	"Male"	"M"	"2017"	"2017"	1337936
	"27 years"	"27"	"Male"	"M"	"2018"	"2018"	1334067
	"27 years"	"27"	"Male"	"M"	"2019"	"2019"	1304649
	"27 years"	"27"	"Male"	"M"	"2020"	"2020"	1268426
	"28 years"	"28"	"Female"	"F"	"2011"	"2011"	1221190
	"28 years"	"28"	"Female"	"F"	"2012"	"2012"	1200313
	"28 years"	"28"	"Female"	"F"	"2013"	"2013"	1239341
	"28 years"	"28"	"Female"	"F"	"2014"	"2014"	1224969
	"28 years"	"28"	"Female"	"F"	"2015"	"2015"	1213747
	"28 years"	"28"	"Female"	"F"	"2016"	"2016"	1231935
	"28 years"	"28"	"Female"	"F"	"2017"	"2017"	1251772
	"28 years"	"28"	"Female"	"F"	"2018"	"2018"	1295770
	"28 years"	"28"	"Female"	"F"	"2019"	"2019"	1285812
	"28 years"	"28"	"Female"	"F"	"2020"	"2020"	1241418
	"28 years"	"28"	"Male"	"M"	"2011"	"2011"	1242218
	"28 years"	"28"	"Male"	"M"	"2012"	"2012"	1224798
	"28 years"	"28"	"Male"	"M"	"2013"	"2013"	1269355
	"28 years"	"28"	"Male"	"M"	"2014"	"2014"	1260372
	"28 years"	"28"	"Male"	"M"	"2015"	"2015"	1254330
	"28 years"	"28"	"Male"	"M"	"2016"	"2016"	1267946
	"28 years"	"28"	"Male"	"M"	"2017"	"2017"	1294761
	"28 years"	"28"	"Male"	"M"	"2018"	"2018"	1337179
	"28 years"	"28"	"Male"	"M"	"2019"	"2019"	1333577
	"28 years"	"28"	"Male"	"M"	"2020"	"2020"	1303693
	"29 years"	"29"	"Female"	"F"	"2011"	"2011"	1222086
	"29 years"	"29"	"Female"	"F"	"2012"	"2012"	1222409
	"29 years"	"29"	"Female"	"F"	"2013"	"2013"	1201678
	"29 years"	"29"	"Female"	"F"	"2014"	"2014"	1241034
	"29 years"	"29"	"Female"	"F"	"2015"	"2015"	1226929
	"29 years"	"29"	"Female"	"F"	"2016"	"2016"	1215686
	"29 years"	"29"	"Female"	"F"	"2017"	"2017"	1233478
	"29 years"	"29"	"Female"	"F"	"2018"	"2018"	1252430
	"29 years"	"29"	"Female"	"F"	"2019"	"2019"	1296309
	"29 years"	"29"	"Female"	"F"	"2020"	"2020"	1285981
	"29 years"	"29"	"Male"	"M"	"2011"	"2011"	1242761
	"29 years"	"29"	"Male"	"M"	"2012"	"2012"	1244430
	"29 years"	"29"	"Male"	"M"	"2013"	"2013"	1226181
	"29 years"	"29"	"Male"	"M"	"2014"	"2014"	1271048
	"29 years"	"29"	"Male"	"M"	"2015"	"2015"	1262688
	"29 years"	"29"	"Male"	"M"	"2016"	"2016"	1255332
	"29 years"	"29"	"Male"	"M"	"2017"	"2017"	1267913
	"29 years"	"29"	"Male"	"M"	"2018"	"2018"	1293844
	"29 years"	"29"	"Male"	"M"	"2019"	"2019"	1336341
	"29 years"	"29"	"Male"	"M"	"2020"	"2020"	1332307
	"30 years"	"30"	"Female"	"F"	"2011"	"2011"	1214677
	"30 years"	"30"	"Female"	"F"	"2012"	"2012"	1222949
	"30 years"	"30"	"Female"	"F"	"2013"	"2013"	1223613
	"30 years"	"30"	"Female"	"F"	"2014"	"2014"	1203395
	"30 years"	"30"	"Female"	"F"	"2015"	"2015"	1242856
	"30 years"	"30"	"Female"	"F"	"2016"	"2016"	1228556
	"30 years"	"30"	"Female"	"F"	"2017"	"2017"	1216777
	"30 years"	"30"	"Female"	"F"	"2018"	"2018"	1233753
	"30 years"	"30"	"Female"	"F"	"2019"	"2019"	1252506
	"30 years"	"30"	"Female"	"F"	"2020"	"2020"	1296101
	"30 years"	"30"	"Male"	"M"	"2011"	"2011"	1234314
	"30 years"	"30"	"Male"	"M"	"2012"	"2012"	1244313
	"30 years"	"30"	"Male"	"M"	"2013"	"2013"	1245486
	"30 years"	"30"	"Male"	"M"	"2014"	"2014"	1227551
	"30 years"	"30"	"Male"	"M"	"2015"	"2015"	1272558
	"30 years"	"30"	"Male"	"M"	"2016"	"2016"	1263450
	"30 years"	"30"	"Male"	"M"	"2017"	"2017"	1255183
	"30 years"	"30"	"Male"	"M"	"2018"	"2018"	1266649
	"30 years"	"30"	"Male"	"M"	"2019"	"2019"	1292630
	"30 years"	"30"	"Male"	"M"	"2020"	"2020"	1334693
	"31 years"	"31"	"Female"	"F"	"2011"	"2011"	1226582
	"31 years"	"31"	"Female"	"F"	"2012"	"2012"	1215313
	"31 years"	"31"	"Female"	"F"	"2013"	"2013"	1223753
	"31 years"	"31"	"Female"	"F"	"2014"	"2014"	1224830
	"31 years"	"31"	"Female"	"F"	"2015"	"2015"	1204778
	"31 years"	"31"	"Female"	"F"	"2016"	"2016"	1244028
	"31 years"	"31"	"Female"	"F"	"2017"	"2017"	1229274
	"31 years"	"31"	"Female"	"F"	"2018"	"2018"	1216814
	"31 years"	"31"	"Female"	"F"	"2019"	"2019"	1233527
	"31 years"	"31"	"Female"	"F"	"2020"	"2020"	1252039
	"31 years"	"31"	"Male"	"M"	"2011"	"2011"	1254166
	"31 years"	"31"	"Male"	"M"	"2012"	"2012"	1235593
	"31 years"	"31"	"Male"	"M"	"2013"	"2013"	1245041
	"31 years"	"31"	"Male"	"M"	"2014"	"2014"	1246439
	"31 years"	"31"	"Male"	"M"	"2015"	"2015"	1228877
	"31 years"	"31"	"Male"	"M"	"2016"	"2016"	1272824
	"31 years"	"31"	"Male"	"M"	"2017"	"2017"	1263176
	"31 years"	"31"	"Male"	"M"	"2018"	"2018"	1253778
	"31 years"	"31"	"Male"	"M"	"2019"	"2019"	1265232
	"31 years"	"31"	"Male"	"M"	"2020"	"2020"	1290803
	"32 years"	"32"	"Female"	"F"	"2011"	"2011"	1160247
	"32 years"	"32"	"Female"	"F"	"2012"	"2012"	1227049
	"32 years"	"32"	"Female"	"F"	"2013"	"2013"	1215964
	"32 years"	"32"	"Female"	"F"	"2014"	"2014"	1224566
	"32 years"	"32"	"Female"	"F"	"2015"	"2015"	1225787
	"32 years"	"32"	"Female"	"F"	"2016"	"2016"	1205636
	"32 years"	"32"	"Female"	"F"	"2017"	"2017"	1244590
	"32 years"	"32"	"Female"	"F"	"2018"	"2018"	1229208
	"32 years"	"32"	"Female"	"F"	"2019"	"2019"	1216593
	"32 years"	"32"	"Female"	"F"	"2020"	"2020"	1233004
	"32 years"	"32"	"Male"	"M"	"2011"	"2011"	1182475
	"32 years"	"32"	"Male"	"M"	"2012"	"2012"	1255080
	"32 years"	"32"	"Male"	"M"	"2013"	"2013"	1236269
	"32 years"	"32"	"Male"	"M"	"2014"	"2014"	1245586
	"32 years"	"32"	"Male"	"M"	"2015"	"2015"	1247368
	"32 years"	"32"	"Male"	"M"	"2016"	"2016"	1228958
	"32 years"	"32"	"Male"	"M"	"2017"	"2017"	1272362
	"32 years"	"32"	"Male"	"M"	"2018"	"2018"	1261816
	"32 years"	"32"	"Male"	"M"	"2019"	"2019"	1252525
	"32 years"	"32"	"Male"	"M"	"2020"	"2020"	1263572
	"33 years"	"33"	"Female"	"F"	"2011"	"2011"	1139344
	"33 years"	"33"	"Female"	"F"	"2012"	"2012"	1160493
	"33 years"	"33"	"Female"	"F"	"2013"	"2013"	1227564
	"33 years"	"33"	"Female"	"F"	"2014"	"2014"	1216618
	"33 years"	"33"	"Female"	"F"	"2015"	"2015"	1225389
	"33 years"	"33"	"Female"	"F"	"2016"	"2016"	1226602
	"33 years"	"33"	"Female"	"F"	"2017"	"2017"	1206261
	"33 years"	"33"	"Female"	"F"	"2018"	"2018"	1244483
	"33 years"	"33"	"Female"	"F"	"2019"	"2019"	1228950
	"33 years"	"33"	"Female"	"F"	"2020"	"2020"	1216052
	"33 years"	"33"	"Male"	"M"	"2011"	"2011"	1157746
	"33 years"	"33"	"Male"	"M"	"2012"	"2012"	1182977
	"33 years"	"33"	"Male"	"M"	"2013"	"2013"	1255330
	"33 years"	"33"	"Male"	"M"	"2014"	"2014"	1236487
	"33 years"	"33"	"Male"	"M"	"2015"	"2015"	1246304
	"33 years"	"33"	"Male"	"M"	"2016"	"2016"	1247350
	"33 years"	"33"	"Male"	"M"	"2017"	"2017"	1228271
	"33 years"	"33"	"Male"	"M"	"2018"	"2018"	1270878
	"33 years"	"33"	"Male"	"M"	"2019"	"2019"	1260413
	"33 years"	"33"	"Male"	"M"	"2020"	"2020"	1250804
	"34 years"	"34"	"Female"	"F"	"2011"	"2011"	1128135
	"34 years"	"34"	"Female"	"F"	"2012"	"2012"	1139557
	"34 years"	"34"	"Female"	"F"	"2013"	"2013"	1160802
	"34 years"	"34"	"Female"	"F"	"2014"	"2014"	1228080
	"34 years"	"34"	"Female"	"F"	"2015"	"2015"	1217358
	"34 years"	"34"	"Female"	"F"	"2016"	"2016"	1225977
	"34 years"	"34"	"Female"	"F"	"2017"	"2017"	1226930
	"34 years"	"34"	"Female"	"F"	"2018"	"2018"	1205916
	"34 years"	"34"	"Female"	"F"	"2019"	"2019"	1243978
	"34 years"	"34"	"Female"	"F"	"2020"	"2020"	1228275
	"34 years"	"34"	"Male"	"M"	"2011"	"2011"	1145175
	"34 years"	"34"	"Male"	"M"	"2012"	"2012"	1158213
	"34 years"	"34"	"Male"	"M"	"2013"	"2013"	1182781
	"34 years"	"34"	"Male"	"M"	"2014"	"2014"	1255048
	"34 years"	"34"	"Male"	"M"	"2015"	"2015"	1236678
	"34 years"	"34"	"Male"	"M"	"2016"	"2016"	1245833
	"34 years"	"34"	"Male"	"M"	"2017"	"2017"	1246364
	"34 years"	"34"	"Male"	"M"	"2018"	"2018"	1226553
	"34 years"	"34"	"Male"	"M"	"2019"	"2019"	1269099
	"34 years"	"34"	"Male"	"M"	"2020"	"2020"	1258380
	"35 years"	"35"	"Female"	"F"	"2011"	"2011"	1089925
	"35 years"	"35"	"Female"	"F"	"2012"	"2012"	1128132
	"35 years"	"35"	"Female"	"F"	"2013"	"2013"	1139631
	"35 years"	"35"	"Female"	"F"	"2014"	"2014"	1160907
	"35 years"	"35"	"Female"	"F"	"2015"	"2015"	1228506
	"35 years"	"35"	"Female"	"F"	"2016"	"2016"	1217498
	"35 years"	"35"	"Female"	"F"	"2017"	"2017"	1225859
	"35 years"	"35"	"Female"	"F"	"2018"	"2018"	1226225
	"35 years"	"35"	"Female"	"F"	"2019"	"2019"	1205063
	"35 years"	"35"	"Female"	"F"	"2020"	"2020"	1242941
	"35 years"	"35"	"Male"	"M"	"2011"	"2011"	1105369
	"35 years"	"35"	"Male"	"M"	"2012"	"2012"	1145414
	"35 years"	"35"	"Male"	"M"	"2013"	"2013"	1158074
	"35 years"	"35"	"Male"	"M"	"2014"	"2014"	1182311
	"35 years"	"35"	"Male"	"M"	"2015"	"2015"	1255051
	"35 years"	"35"	"Male"	"M"	"2016"	"2016"	1235942
	"35 years"	"35"	"Male"	"M"	"2017"	"2017"	1244369
	"35 years"	"35"	"Male"	"M"	"2018"	"2018"	1244165
	"35 years"	"35"	"Male"	"M"	"2019"	"2019"	1224436
	"35 years"	"35"	"Male"	"M"	"2020"	"2020"	1266743
	"36 years"	"36"	"Female"	"F"	"2011"	"2011"	1132670
	"36 years"	"36"	"Female"	"F"	"2012"	"2012"	1089840
	"36 years"	"36"	"Female"	"F"	"2013"	"2013"	1127967
	"36 years"	"36"	"Female"	"F"	"2014"	"2014"	1139543
	"36 years"	"36"	"Female"	"F"	"2015"	"2015"	1160991
	"36 years"	"36"	"Female"	"F"	"2016"	"2016"	1228343
	"36 years"	"36"	"Female"	"F"	"2017"	"2017"	1216955
	"36 years"	"36"	"Female"	"F"	"2018"	"2018"	1224833
	"36 years"	"36"	"Female"	"F"	"2019"	"2019"	1225040
	"36 years"	"36"	"Female"	"F"	"2020"	"2020"	1203798
	"36 years"	"36"	"Male"	"M"	"2011"	"2011"	1152545
	"36 years"	"36"	"Male"	"M"	"2012"	"2012"	1105429
	"36 years"	"36"	"Male"	"M"	"2013"	"2013"	1144678
	"36 years"	"36"	"Male"	"M"	"2014"	"2014"	1157690
	"36 years"	"36"	"Male"	"M"	"2015"	"2015"	1181995
	"36 years"	"36"	"Male"	"M"	"2016"	"2016"	1253870
	"36 years"	"36"	"Male"	"M"	"2017"	"2017"	1234074
	"36 years"	"36"	"Male"	"M"	"2018"	"2018"	1242070
	"36 years"	"36"	"Male"	"M"	"2019"	"2019"	1241831
	"36 years"	"36"	"Male"	"M"	"2020"	"2020"	1221912
	"37 years"	"37"	"Female"	"F"	"2011"	"2011"	1104487
	"37 years"	"37"	"Female"	"F"	"2012"	"2012"	1132497
	"37 years"	"37"	"Female"	"F"	"2013"	"2013"	1089575
	"37 years"	"37"	"Female"	"F"	"2014"	"2014"	1127794
	"37 years"	"37"	"Female"	"F"	"2015"	"2015"	1139502
	"37 years"	"37"	"Female"	"F"	"2016"	"2016"	1160596
	"37 years"	"37"	"Female"	"F"	"2017"	"2017"	1227701
	"37 years"	"37"	"Female"	"F"	"2018"	"2018"	1215842
	"37 years"	"37"	"Female"	"F"	"2019"	"2019"	1223553
	"37 years"	"37"	"Female"	"F"	"2020"	"2020"	1223615
	"37 years"	"37"	"Male"	"M"	"2011"	"2011"	1117551
	"37 years"	"37"	"Male"	"M"	"2012"	"2012"	1152586
	"37 years"	"37"	"Male"	"M"	"2013"	"2013"	1104722
	"37 years"	"37"	"Male"	"M"	"2014"	"2014"	1144029
	"37 years"	"37"	"Male"	"M"	"2015"	"2015"	1157347
	"37 years"	"37"	"Male"	"M"	"2016"	"2016"	1180805
	"37 years"	"37"	"Male"	"M"	"2017"	"2017"	1252072
	"37 years"	"37"	"Male"	"M"	"2018"	"2018"	1231729
	"37 years"	"37"	"Male"	"M"	"2019"	"2019"	1239647
	"37 years"	"37"	"Male"	"M"	"2020"	"2020"	1239189
	"38 years"	"38"	"Female"	"F"	"2011"	"2011"	1134676
	"38 years"	"38"	"Female"	"F"	"2012"	"2012"	1104159
	"38 years"	"38"	"Female"	"F"	"2013"	"2013"	1132163
	"38 years"	"38"	"Female"	"F"	"2014"	"2014"	1089412
	"38 years"	"38"	"Female"	"F"	"2015"	"2015"	1127658
	"38 years"	"38"	"Female"	"F"	"2016"	"2016"	1139091
	"38 years"	"38"	"Female"	"F"	"2017"	"2017"	1160027
	"38 years"	"38"	"Female"	"F"	"2018"	"2018"	1226615
	"38 years"	"38"	"Female"	"F"	"2019"	"2019"	1214602
	"38 years"	"38"	"Female"	"F"	"2020"	"2020"	1222173
	"38 years"	"38"	"Male"	"M"	"2011"	"2011"	1142440
	"38 years"	"38"	"Male"	"M"	"2012"	"2012"	1117626
	"38 years"	"38"	"Male"	"M"	"2013"	"2013"	1151796
	"38 years"	"38"	"Male"	"M"	"2014"	"2014"	1104079
	"38 years"	"38"	"Male"	"M"	"2015"	"2015"	1143436
	"38 years"	"38"	"Male"	"M"	"2016"	"2016"	1156331
	"38 years"	"38"	"Male"	"M"	"2017"	"2017"	1178944
	"38 years"	"38"	"Male"	"M"	"2018"	"2018"	1249527
	"38 years"	"38"	"Male"	"M"	"2019"	"2019"	1229132
	"38 years"	"38"	"Male"	"M"	"2020"	"2020"	1236868
	"39 years"	"39"	"Female"	"F"	"2011"	"2011"	1216326
	"39 years"	"39"	"Female"	"F"	"2012"	"2012"	1134041
	"39 years"	"39"	"Female"	"F"	"2013"	"2013"	1103624
	"39 years"	"39"	"Female"	"F"	"2014"	"2014"	1131777
	"39 years"	"39"	"Female"	"F"	"2015"	"2015"	1089140
	"39 years"	"39"	"Female"	"F"	"2016"	"2016"	1127278
	"39 years"	"39"	"Female"	"F"	"2017"	"2017"	1138352
	"39 years"	"39"	"Female"	"F"	"2018"	"2018"	1158879
	"39 years"	"39"	"Female"	"F"	"2019"	"2019"	1225253
	"39 years"	"39"	"Female"	"F"	"2020"	"2020"	1213117
	"39 years"	"39"	"Male"	"M"	"2011"	"2011"	1228289
	"39 years"	"39"	"Male"	"M"	"2012"	"2012"	1141869
	"39 years"	"39"	"Male"	"M"	"2013"	"2013"	1116686
	"39 years"	"39"	"Male"	"M"	"2014"	"2014"	1151056
	"39 years"	"39"	"Male"	"M"	"2015"	"2015"	1103424
	"39 years"	"39"	"Male"	"M"	"2016"	"2016"	1142097
	"39 years"	"39"	"Male"	"M"	"2017"	"2017"	1154323
	"39 years"	"39"	"Male"	"M"	"2018"	"2018"	1176322
	"39 years"	"39"	"Male"	"M"	"2019"	"2019"	1246674
	"39 years"	"39"	"Male"	"M"	"2020"	"2020"	1226171
	"40 years"	"40"	"Female"	"F"	"2011"	"2011"	1327475
	"40 years"	"40"	"Female"	"F"	"2012"	"2012"	1215338
	"40 years"	"40"	"Female"	"F"	"2013"	"2013"	1133131
	"40 years"	"40"	"Female"	"F"	"2014"	"2014"	1102926
	"40 years"	"40"	"Female"	"F"	"2015"	"2015"	1131107
	"40 years"	"40"	"Female"	"F"	"2016"	"2016"	1088493
	"40 years"	"40"	"Female"	"F"	"2017"	"2017"	1126340
	"40 years"	"40"	"Female"	"F"	"2018"	"2018"	1136984
	"40 years"	"40"	"Female"	"F"	"2019"	"2019"	1157366
	"40 years"	"40"	"Female"	"F"	"2020"	"2020"	1223533
	"40 years"	"40"	"Male"	"M"	"2011"	"2011"	1339899
	"40 years"	"40"	"Male"	"M"	"2012"	"2012"	1227281
	"40 years"	"40"	"Male"	"M"	"2013"	"2013"	1140598
	"40 years"	"40"	"Male"	"M"	"2014"	"2014"	1115699
	"40 years"	"40"	"Male"	"M"	"2015"	"2015"	1149999
	"40 years"	"40"	"Male"	"M"	"2016"	"2016"	1101775
	"40 years"	"40"	"Male"	"M"	"2017"	"2017"	1139868
	"40 years"	"40"	"Male"	"M"	"2018"	"2018"	1151618
	"40 years"	"40"	"Male"	"M"	"2019"	"2019"	1173448
