"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"63 years"	"63"	"Female"	"F"	"2011"	"2011"	14009
	"63 years"	"63"	"Female"	"F"	"2012"	"2012"	14593
	"63 years"	"63"	"Female"	"F"	"2013"	"2013"	15458
	"63 years"	"63"	"Female"	"F"	"2014"	"2014"	15987
	"63 years"	"63"	"Female"	"F"	"2015"	"2015"	16455
	"63 years"	"63"	"Female"	"F"	"2016"	"2016"	17438
	"63 years"	"63"	"Female"	"F"	"2017"	"2017"	18544
	"63 years"	"63"	"Female"	"F"	"2018"	"2018"	19700
	"63 years"	"63"	"Female"	"F"	"2019"	"2019"	20502
	"63 years"	"63"	"Female"	"F"	"2020"	"2020"	21115
	"63 years"	"63"	"Male"	"M"	"2011"	"2011"	13097
	"63 years"	"63"	"Male"	"M"	"2012"	"2012"	13758
	"63 years"	"63"	"Male"	"M"	"2013"	"2013"	14431
	"63 years"	"63"	"Male"	"M"	"2014"	"2014"	14580
	"63 years"	"63"	"Male"	"M"	"2015"	"2015"	14796
	"63 years"	"63"	"Male"	"M"	"2016"	"2016"	15942
	"63 years"	"63"	"Male"	"M"	"2017"	"2017"	16800
	"63 years"	"63"	"Male"	"M"	"2018"	"2018"	18124
	"63 years"	"63"	"Male"	"M"	"2019"	"2019"	18505
	"63 years"	"63"	"Male"	"M"	"2020"	"2020"	19478
	"64 years"	"64"	"Female"	"F"	"2011"	"2011"	13722
	"64 years"	"64"	"Female"	"F"	"2012"	"2012"	13868
	"64 years"	"64"	"Female"	"F"	"2013"	"2013"	14455
	"64 years"	"64"	"Female"	"F"	"2014"	"2014"	15314
	"64 years"	"64"	"Female"	"F"	"2015"	"2015"	15820
	"64 years"	"64"	"Female"	"F"	"2016"	"2016"	16292
	"64 years"	"64"	"Female"	"F"	"2017"	"2017"	17270
	"64 years"	"64"	"Female"	"F"	"2018"	"2018"	18374
	"64 years"	"64"	"Female"	"F"	"2019"	"2019"	19520
	"64 years"	"64"	"Female"	"F"	"2020"	"2020"	20313
	"64 years"	"64"	"Male"	"M"	"2011"	"2011"	13184
	"64 years"	"64"	"Male"	"M"	"2012"	"2012"	12889
	"64 years"	"64"	"Male"	"M"	"2013"	"2013"	13524
	"64 years"	"64"	"Male"	"M"	"2014"	"2014"	14209
	"64 years"	"64"	"Male"	"M"	"2015"	"2015"	14348
	"64 years"	"64"	"Male"	"M"	"2016"	"2016"	14562
	"64 years"	"64"	"Male"	"M"	"2017"	"2017"	15681
	"64 years"	"64"	"Male"	"M"	"2018"	"2018"	16536
	"64 years"	"64"	"Male"	"M"	"2019"	"2019"	17830
	"64 years"	"64"	"Male"	"M"	"2020"	"2020"	18201
	"65 years"	"65"	"Female"	"F"	"2011"	"2011"	10921
	"65 years"	"65"	"Female"	"F"	"2012"	"2012"	13570
	"65 years"	"65"	"Female"	"F"	"2013"	"2013"	13723
	"65 years"	"65"	"Female"	"F"	"2014"	"2014"	14308
	"65 years"	"65"	"Female"	"F"	"2015"	"2015"	15164
	"65 years"	"65"	"Female"	"F"	"2016"	"2016"	15654
	"65 years"	"65"	"Female"	"F"	"2017"	"2017"	16121
	"65 years"	"65"	"Female"	"F"	"2018"	"2018"	17088
	"65 years"	"65"	"Female"	"F"	"2019"	"2019"	18191
	"65 years"	"65"	"Female"	"F"	"2020"	"2020"	19313
	"65 years"	"65"	"Male"	"M"	"2011"	"2011"	10047
	"65 years"	"65"	"Male"	"M"	"2012"	"2012"	12974
	"65 years"	"65"	"Male"	"M"	"2013"	"2013"	12656
	"65 years"	"65"	"Male"	"M"	"2014"	"2014"	13295
	"65 years"	"65"	"Male"	"M"	"2015"	"2015"	13965
	"65 years"	"65"	"Male"	"M"	"2016"	"2016"	14077
	"65 years"	"65"	"Male"	"M"	"2017"	"2017"	14288
	"65 years"	"65"	"Male"	"M"	"2018"	"2018"	15402
	"65 years"	"65"	"Male"	"M"	"2019"	"2019"	16235
	"65 years"	"65"	"Male"	"M"	"2020"	"2020"	17510
	"66 years"	"66"	"Female"	"F"	"2011"	"2011"	10604
	"66 years"	"66"	"Female"	"F"	"2012"	"2012"	10788
	"66 years"	"66"	"Female"	"F"	"2013"	"2013"	13404
	"66 years"	"66"	"Female"	"F"	"2014"	"2014"	13566
	"66 years"	"66"	"Female"	"F"	"2015"	"2015"	14164
	"66 years"	"66"	"Female"	"F"	"2016"	"2016"	15008
	"66 years"	"66"	"Female"	"F"	"2017"	"2017"	15489
	"66 years"	"66"	"Female"	"F"	"2018"	"2018"	15948
	"66 years"	"66"	"Female"	"F"	"2019"	"2019"	16903
	"66 years"	"66"	"Female"	"F"	"2020"	"2020"	17984
	"66 years"	"66"	"Male"	"M"	"2011"	"2011"	9627
	"66 years"	"66"	"Male"	"M"	"2012"	"2012"	9869
	"66 years"	"66"	"Male"	"M"	"2013"	"2013"	12741
	"66 years"	"66"	"Male"	"M"	"2014"	"2014"	12424
	"66 years"	"66"	"Male"	"M"	"2015"	"2015"	13049
	"66 years"	"66"	"Male"	"M"	"2016"	"2016"	13703
	"66 years"	"66"	"Male"	"M"	"2017"	"2017"	13814
	"66 years"	"66"	"Male"	"M"	"2018"	"2018"	14013
	"66 years"	"66"	"Male"	"M"	"2019"	"2019"	15113
	"66 years"	"66"	"Male"	"M"	"2020"	"2020"	15919
	"67 years"	"67"	"Female"	"F"	"2011"	"2011"	9939
	"67 years"	"67"	"Female"	"F"	"2012"	"2012"	10474
	"67 years"	"67"	"Female"	"F"	"2013"	"2013"	10655
	"67 years"	"67"	"Female"	"F"	"2014"	"2014"	13233
	"67 years"	"67"	"Female"	"F"	"2015"	"2015"	13413
	"67 years"	"67"	"Female"	"F"	"2016"	"2016"	14012
	"67 years"	"67"	"Female"	"F"	"2017"	"2017"	14834
	"67 years"	"67"	"Female"	"F"	"2018"	"2018"	15324
	"67 years"	"67"	"Female"	"F"	"2019"	"2019"	15781
	"67 years"	"67"	"Female"	"F"	"2020"	"2020"	16714
	"67 years"	"67"	"Male"	"M"	"2011"	"2011"	9006
	"67 years"	"67"	"Male"	"M"	"2012"	"2012"	9434
	"67 years"	"67"	"Male"	"M"	"2013"	"2013"	9661
	"67 years"	"67"	"Male"	"M"	"2014"	"2014"	12490
	"67 years"	"67"	"Male"	"M"	"2015"	"2015"	12195
	"67 years"	"67"	"Male"	"M"	"2016"	"2016"	12821
	"67 years"	"67"	"Male"	"M"	"2017"	"2017"	13452
	"67 years"	"67"	"Male"	"M"	"2018"	"2018"	13546
	"67 years"	"67"	"Male"	"M"	"2019"	"2019"	13737
	"67 years"	"67"	"Male"	"M"	"2020"	"2020"	14808
	"68 years"	"68"	"Female"	"F"	"2011"	"2011"	9480
	"68 years"	"68"	"Female"	"F"	"2012"	"2012"	9810
	"68 years"	"68"	"Female"	"F"	"2013"	"2013"	10341
	"68 years"	"68"	"Female"	"F"	"2014"	"2014"	10528
	"68 years"	"68"	"Female"	"F"	"2015"	"2015"	13073
	"68 years"	"68"	"Female"	"F"	"2016"	"2016"	13256
	"68 years"	"68"	"Female"	"F"	"2017"	"2017"	13830
	"68 years"	"68"	"Female"	"F"	"2018"	"2018"	14641
	"68 years"	"68"	"Female"	"F"	"2019"	"2019"	15133
	"68 years"	"68"	"Female"	"F"	"2020"	"2020"	15571
	"68 years"	"68"	"Male"	"M"	"2011"	"2011"	8463
	"68 years"	"68"	"Male"	"M"	"2012"	"2012"	8800
	"68 years"	"68"	"Male"	"M"	"2013"	"2013"	9236
	"68 years"	"68"	"Male"	"M"	"2014"	"2014"	9469
	"68 years"	"68"	"Male"	"M"	"2015"	"2015"	12251
	"68 years"	"68"	"Male"	"M"	"2016"	"2016"	11962
	"68 years"	"68"	"Male"	"M"	"2017"	"2017"	12568
	"68 years"	"68"	"Male"	"M"	"2018"	"2018"	13188
	"68 years"	"68"	"Male"	"M"	"2019"	"2019"	13289
	"68 years"	"68"	"Male"	"M"	"2020"	"2020"	13457
	"69 years"	"69"	"Female"	"F"	"2011"	"2011"	8442
	"69 years"	"69"	"Female"	"F"	"2012"	"2012"	9343
	"69 years"	"69"	"Female"	"F"	"2013"	"2013"	9666
	"69 years"	"69"	"Female"	"F"	"2014"	"2014"	10203
	"69 years"	"69"	"Female"	"F"	"2015"	"2015"	10373
	"69 years"	"69"	"Female"	"F"	"2016"	"2016"	12900
	"69 years"	"69"	"Female"	"F"	"2017"	"2017"	13078
	"69 years"	"69"	"Female"	"F"	"2018"	"2018"	13640
	"69 years"	"69"	"Female"	"F"	"2019"	"2019"	14442
	"69 years"	"69"	"Female"	"F"	"2020"	"2020"	14919
	"69 years"	"69"	"Male"	"M"	"2011"	"2011"	7635
	"69 years"	"69"	"Male"	"M"	"2012"	"2012"	8255
	"69 years"	"69"	"Male"	"M"	"2013"	"2013"	8598
	"69 years"	"69"	"Male"	"M"	"2014"	"2014"	9047
	"69 years"	"69"	"Male"	"M"	"2015"	"2015"	9268
	"69 years"	"69"	"Male"	"M"	"2016"	"2016"	11994
	"69 years"	"69"	"Male"	"M"	"2017"	"2017"	11707
	"69 years"	"69"	"Male"	"M"	"2018"	"2018"	12288
	"69 years"	"69"	"Male"	"M"	"2019"	"2019"	12899
	"69 years"	"69"	"Male"	"M"	"2020"	"2020"	12988
	"70 years"	"70"	"Female"	"F"	"2011"	"2011"	7843
	"70 years"	"70"	"Female"	"F"	"2012"	"2012"	8307
	"70 years"	"70"	"Female"	"F"	"2013"	"2013"	9186
	"70 years"	"70"	"Female"	"F"	"2014"	"2014"	9516
	"70 years"	"70"	"Female"	"F"	"2015"	"2015"	10040
	"70 years"	"70"	"Female"	"F"	"2016"	"2016"	10227
	"70 years"	"70"	"Female"	"F"	"2017"	"2017"	12720
	"70 years"	"70"	"Female"	"F"	"2018"	"2018"	12888
	"70 years"	"70"	"Female"	"F"	"2019"	"2019"	13449
	"70 years"	"70"	"Female"	"F"	"2020"	"2020"	14231
	"70 years"	"70"	"Male"	"M"	"2011"	"2011"	7014
	"70 years"	"70"	"Male"	"M"	"2012"	"2012"	7438
	"70 years"	"70"	"Male"	"M"	"2013"	"2013"	8050
	"70 years"	"70"	"Male"	"M"	"2014"	"2014"	8394
	"70 years"	"70"	"Male"	"M"	"2015"	"2015"	8834
	"70 years"	"70"	"Male"	"M"	"2016"	"2016"	9069
	"70 years"	"70"	"Male"	"M"	"2017"	"2017"	11734
	"70 years"	"70"	"Male"	"M"	"2018"	"2018"	11447
	"70 years"	"70"	"Male"	"M"	"2019"	"2019"	12005
	"70 years"	"70"	"Male"	"M"	"2020"	"2020"	12598
	"71 years"	"71"	"Female"	"F"	"2011"	"2011"	7497
	"71 years"	"71"	"Female"	"F"	"2012"	"2012"	7701
	"71 years"	"71"	"Female"	"F"	"2013"	"2013"	8163
	"71 years"	"71"	"Female"	"F"	"2014"	"2014"	9038
	"71 years"	"71"	"Female"	"F"	"2015"	"2015"	9353
	"71 years"	"71"	"Female"	"F"	"2016"	"2016"	9891
	"71 years"	"71"	"Female"	"F"	"2017"	"2017"	10064
	"71 years"	"71"	"Female"	"F"	"2018"	"2018"	12527
	"71 years"	"71"	"Female"	"F"	"2019"	"2019"	12704
	"71 years"	"71"	"Female"	"F"	"2020"	"2020"	13251
	"71 years"	"71"	"Male"	"M"	"2011"	"2011"	6679
	"71 years"	"71"	"Male"	"M"	"2012"	"2012"	6824
	"71 years"	"71"	"Male"	"M"	"2013"	"2013"	7237
	"71 years"	"71"	"Male"	"M"	"2014"	"2014"	7846
	"71 years"	"71"	"Male"	"M"	"2015"	"2015"	8180
	"71 years"	"71"	"Male"	"M"	"2016"	"2016"	8619
	"71 years"	"71"	"Male"	"M"	"2017"	"2017"	8850
	"71 years"	"71"	"Male"	"M"	"2018"	"2018"	11470
	"71 years"	"71"	"Male"	"M"	"2019"	"2019"	11192
	"71 years"	"71"	"Male"	"M"	"2020"	"2020"	11724
	"72 years"	"72"	"Female"	"F"	"2011"	"2011"	6741
	"72 years"	"72"	"Female"	"F"	"2012"	"2012"	7355
	"72 years"	"72"	"Female"	"F"	"2013"	"2013"	7555
	"72 years"	"72"	"Female"	"F"	"2014"	"2014"	8021
	"72 years"	"72"	"Female"	"F"	"2015"	"2015"	8881
	"72 years"	"72"	"Female"	"F"	"2016"	"2016"	9192
	"72 years"	"72"	"Female"	"F"	"2017"	"2017"	9719
	"72 years"	"72"	"Female"	"F"	"2018"	"2018"	9887
	"72 years"	"72"	"Female"	"F"	"2019"	"2019"	12323
	"72 years"	"72"	"Female"	"F"	"2020"	"2020"	12485
	"72 years"	"72"	"Male"	"M"	"2011"	"2011"	5786
	"72 years"	"72"	"Male"	"M"	"2012"	"2012"	6492
	"72 years"	"72"	"Male"	"M"	"2013"	"2013"	6630
	"72 years"	"72"	"Male"	"M"	"2014"	"2014"	7043
	"72 years"	"72"	"Male"	"M"	"2015"	"2015"	7635
	"72 years"	"72"	"Male"	"M"	"2016"	"2016"	7972
	"72 years"	"72"	"Male"	"M"	"2017"	"2017"	8393
	"72 years"	"72"	"Male"	"M"	"2018"	"2018"	8625
	"72 years"	"72"	"Male"	"M"	"2019"	"2019"	11191
	"72 years"	"72"	"Male"	"M"	"2020"	"2020"	10905
	"73 years"	"73"	"Female"	"F"	"2011"	"2011"	6551
	"73 years"	"73"	"Female"	"F"	"2012"	"2012"	6604
	"73 years"	"73"	"Female"	"F"	"2013"	"2013"	7209
	"73 years"	"73"	"Female"	"F"	"2014"	"2014"	7415
	"73 years"	"73"	"Female"	"F"	"2015"	"2015"	7865
	"73 years"	"73"	"Female"	"F"	"2016"	"2016"	8716
	"73 years"	"73"	"Female"	"F"	"2017"	"2017"	9017
	"73 years"	"73"	"Female"	"F"	"2018"	"2018"	9538
	"73 years"	"73"	"Female"	"F"	"2019"	"2019"	9711
	"73 years"	"73"	"Female"	"F"	"2020"	"2020"	12094
	"73 years"	"73"	"Male"	"M"	"2011"	"2011"	5432
	"73 years"	"73"	"Male"	"M"	"2012"	"2012"	5609
	"73 years"	"73"	"Male"	"M"	"2013"	"2013"	6299
	"73 years"	"73"	"Male"	"M"	"2014"	"2014"	6444
	"73 years"	"73"	"Male"	"M"	"2015"	"2015"	6839
	"73 years"	"73"	"Male"	"M"	"2016"	"2016"	7428
	"73 years"	"73"	"Male"	"M"	"2017"	"2017"	7749
	"73 years"	"73"	"Male"	"M"	"2018"	"2018"	8169
	"73 years"	"73"	"Male"	"M"	"2019"	"2019"	8399
	"73 years"	"73"	"Male"	"M"	"2020"	"2020"	10882
	"74 years"	"74"	"Female"	"F"	"2011"	"2011"	5847
	"74 years"	"74"	"Female"	"F"	"2012"	"2012"	6414
	"74 years"	"74"	"Female"	"F"	"2013"	"2013"	6467
	"74 years"	"74"	"Female"	"F"	"2014"	"2014"	7070
	"74 years"	"74"	"Female"	"F"	"2015"	"2015"	7261
	"74 years"	"74"	"Female"	"F"	"2016"	"2016"	7710
	"74 years"	"74"	"Female"	"F"	"2017"	"2017"	8540
	"74 years"	"74"	"Female"	"F"	"2018"	"2018"	8843
	"74 years"	"74"	"Female"	"F"	"2019"	"2019"	9357
	"74 years"	"74"	"Female"	"F"	"2020"	"2020"	9520
	"74 years"	"74"	"Male"	"M"	"2011"	"2011"	4859
	"74 years"	"74"	"Male"	"M"	"2012"	"2012"	5254
	"74 years"	"74"	"Male"	"M"	"2013"	"2013"	5430
	"74 years"	"74"	"Male"	"M"	"2014"	"2014"	6105
	"74 years"	"74"	"Male"	"M"	"2015"	"2015"	6240
	"74 years"	"74"	"Male"	"M"	"2016"	"2016"	6633
	"74 years"	"74"	"Male"	"M"	"2017"	"2017"	7208
	"74 years"	"74"	"Male"	"M"	"2018"	"2018"	7525
	"74 years"	"74"	"Male"	"M"	"2019"	"2019"	7941
	"74 years"	"74"	"Male"	"M"	"2020"	"2020"	8151
	"75 years"	"75"	"Female"	"F"	"2011"	"2011"	5594
	"75 years"	"75"	"Female"	"F"	"2012"	"2012"	5713
	"75 years"	"75"	"Female"	"F"	"2013"	"2013"	6269
	"75 years"	"75"	"Female"	"F"	"2014"	"2014"	6329
	"75 years"	"75"	"Female"	"F"	"2015"	"2015"	6912
	"75 years"	"75"	"Female"	"F"	"2016"	"2016"	7111
	"75 years"	"75"	"Female"	"F"	"2017"	"2017"	7545
	"75 years"	"75"	"Female"	"F"	"2018"	"2018"	8362
	"75 years"	"75"	"Female"	"F"	"2019"	"2019"	8662
	"75 years"	"75"	"Female"	"F"	"2020"	"2020"	9157
	"75 years"	"75"	"Male"	"M"	"2011"	"2011"	4482
	"75 years"	"75"	"Male"	"M"	"2012"	"2012"	4691
	"75 years"	"75"	"Male"	"M"	"2013"	"2013"	5076
	"75 years"	"75"	"Male"	"M"	"2014"	"2014"	5248
	"75 years"	"75"	"Male"	"M"	"2015"	"2015"	5895
	"75 years"	"75"	"Male"	"M"	"2016"	"2016"	6036
	"75 years"	"75"	"Male"	"M"	"2017"	"2017"	6417
	"75 years"	"75"	"Male"	"M"	"2018"	"2018"	6979
	"75 years"	"75"	"Male"	"M"	"2019"	"2019"	7298
	"75 years"	"75"	"Male"	"M"	"2020"	"2020"	7690
	"76 years"	"76"	"Female"	"F"	"2011"	"2011"	5314
	"76 years"	"76"	"Female"	"F"	"2012"	"2012"	5453
	"76 years"	"76"	"Female"	"F"	"2013"	"2013"	5573
	"76 years"	"76"	"Female"	"F"	"2014"	"2014"	6116
	"76 years"	"76"	"Female"	"F"	"2015"	"2015"	6171
	"76 years"	"76"	"Female"	"F"	"2016"	"2016"	6747
	"76 years"	"76"	"Female"	"F"	"2017"	"2017"	6940
	"76 years"	"76"	"Female"	"F"	"2018"	"2018"	7373
	"76 years"	"76"	"Female"	"F"	"2019"	"2019"	8177
	"76 years"	"76"	"Female"	"F"	"2020"	"2020"	8462
	"76 years"	"76"	"Male"	"M"	"2011"	"2011"	4161
	"76 years"	"76"	"Male"	"M"	"2012"	"2012"	4315
	"76 years"	"76"	"Male"	"M"	"2013"	"2013"	4520
	"76 years"	"76"	"Male"	"M"	"2014"	"2014"	4894
	"76 years"	"76"	"Male"	"M"	"2015"	"2015"	5050
	"76 years"	"76"	"Male"	"M"	"2016"	"2016"	5688
	"76 years"	"76"	"Male"	"M"	"2017"	"2017"	5825
	"76 years"	"76"	"Male"	"M"	"2018"	"2018"	6199
	"76 years"	"76"	"Male"	"M"	"2019"	"2019"	6753
	"76 years"	"76"	"Male"	"M"	"2020"	"2020"	7048
	"77 years"	"77"	"Female"	"F"	"2011"	"2011"	4572
	"77 years"	"77"	"Female"	"F"	"2012"	"2012"	5166
	"77 years"	"77"	"Female"	"F"	"2013"	"2013"	5303
	"77 years"	"77"	"Female"	"F"	"2014"	"2014"	5420
	"77 years"	"77"	"Female"	"F"	"2015"	"2015"	5947
	"77 years"	"77"	"Female"	"F"	"2016"	"2016"	6012
	"77 years"	"77"	"Female"	"F"	"2017"	"2017"	6576
	"77 years"	"77"	"Female"	"F"	"2018"	"2018"	6765
	"77 years"	"77"	"Female"	"F"	"2019"	"2019"	7194
	"77 years"	"77"	"Female"	"F"	"2020"	"2020"	7969
	"77 years"	"77"	"Male"	"M"	"2011"	"2011"	3522
	"77 years"	"77"	"Male"	"M"	"2012"	"2012"	3989
	"77 years"	"77"	"Male"	"M"	"2013"	"2013"	4138
	"77 years"	"77"	"Male"	"M"	"2014"	"2014"	4339
	"77 years"	"77"	"Male"	"M"	"2015"	"2015"	4697
	"77 years"	"77"	"Male"	"M"	"2016"	"2016"	4856
	"77 years"	"77"	"Male"	"M"	"2017"	"2017"	5477
	"77 years"	"77"	"Male"	"M"	"2018"	"2018"	5612
	"77 years"	"77"	"Male"	"M"	"2019"	"2019"	5981
	"77 years"	"77"	"Male"	"M"	"2020"	"2020"	6502
	"78 years"	"78"	"Female"	"F"	"2011"	"2011"	4401
	"78 years"	"78"	"Female"	"F"	"2012"	"2012"	4429
	"78 years"	"78"	"Female"	"F"	"2013"	"2013"	5003
	"78 years"	"78"	"Female"	"F"	"2014"	"2014"	5143
	"78 years"	"78"	"Female"	"F"	"2015"	"2015"	5254
	"78 years"	"78"	"Female"	"F"	"2016"	"2016"	5775
	"78 years"	"78"	"Female"	"F"	"2017"	"2017"	5841
	"78 years"	"78"	"Female"	"F"	"2018"	"2018"	6398
	"78 years"	"78"	"Female"	"F"	"2019"	"2019"	6585
	"78 years"	"78"	"Female"	"F"	"2020"	"2020"	6996
	"78 years"	"78"	"Male"	"M"	"2011"	"2011"	3289
	"78 years"	"78"	"Male"	"M"	"2012"	"2012"	3366
	"78 years"	"78"	"Male"	"M"	"2013"	"2013"	3813
	"78 years"	"78"	"Male"	"M"	"2014"	"2014"	3960
	"78 years"	"78"	"Male"	"M"	"2015"	"2015"	4152
	"78 years"	"78"	"Male"	"M"	"2016"	"2016"	4503
	"78 years"	"78"	"Male"	"M"	"2017"	"2017"	4659
	"78 years"	"78"	"Male"	"M"	"2018"	"2018"	5264
	"78 years"	"78"	"Male"	"M"	"2019"	"2019"	5402
	"78 years"	"78"	"Male"	"M"	"2020"	"2020"	5744
	"79 years"	"79"	"Female"	"F"	"2011"	"2011"	4069
	"79 years"	"79"	"Female"	"F"	"2012"	"2012"	4248
	"79 years"	"79"	"Female"	"F"	"2013"	"2013"	4279
	"79 years"	"79"	"Female"	"F"	"2014"	"2014"	4842
	"79 years"	"79"	"Female"	"F"	"2015"	"2015"	4972
	"79 years"	"79"	"Female"	"F"	"2016"	"2016"	5089
	"79 years"	"79"	"Female"	"F"	"2017"	"2017"	5602
	"79 years"	"79"	"Female"	"F"	"2018"	"2018"	5672
	"79 years"	"79"	"Female"	"F"	"2019"	"2019"	6215
	"79 years"	"79"	"Female"	"F"	"2020"	"2020"	6385
	"79 years"	"79"	"Male"	"M"	"2011"	"2011"	2892
	"79 years"	"79"	"Male"	"M"	"2012"	"2012"	3137
	"79 years"	"79"	"Male"	"M"	"2013"	"2013"	3202
	"79 years"	"79"	"Male"	"M"	"2014"	"2014"	3636
	"79 years"	"79"	"Male"	"M"	"2015"	"2015"	3777
	"79 years"	"79"	"Male"	"M"	"2016"	"2016"	3970
	"79 years"	"79"	"Male"	"M"	"2017"	"2017"	4304
	"79 years"	"79"	"Male"	"M"	"2018"	"2018"	4458
	"79 years"	"79"	"Male"	"M"	"2019"	"2019"	5050
	"79 years"	"79"	"Male"	"M"	"2020"	"2020"	5167
	"80 years"	"80"	"Female"	"F"	"2011"	"2011"	3713
	"80 years"	"80"	"Female"	"F"	"2012"	"2012"	3917
	"80 years"	"80"	"Female"	"F"	"2013"	"2013"	4091
	"80 years"	"80"	"Female"	"F"	"2014"	"2014"	4128
	"80 years"	"80"	"Female"	"F"	"2015"	"2015"	4664
	"80 years"	"80"	"Female"	"F"	"2016"	"2016"	4809
	"80 years"	"80"	"Female"	"F"	"2017"	"2017"	4922
	"80 years"	"80"	"Female"	"F"	"2018"	"2018"	5426
	"80 years"	"80"	"Female"	"F"	"2019"	"2019"	5490
	"80 years"	"80"	"Female"	"F"	"2020"	"2020"	6008
	"80 years"	"80"	"Male"	"M"	"2011"	"2011"	2541
	"80 years"	"80"	"Male"	"M"	"2012"	"2012"	2743
	"80 years"	"80"	"Male"	"M"	"2013"	"2013"	2976
	"80 years"	"80"	"Male"	"M"	"2014"	"2014"	3044
	"80 years"	"80"	"Male"	"M"	"2015"	"2015"	3456
	"80 years"	"80"	"Male"	"M"	"2016"	"2016"	3597
	"80 years"	"80"	"Male"	"M"	"2017"	"2017"	3780
	"80 years"	"80"	"Male"	"M"	"2018"	"2018"	4103
	"80 years"	"80"	"Male"	"M"	"2019"	"2019"	4259
	"80 years"	"80"	"Male"	"M"	"2020"	"2020"	4814
	"81 years"	"81"	"Female"	"F"	"2011"	"2011"	3579
	"81 years"	"81"	"Female"	"F"	"2012"	"2012"	3561
	"81 years"	"81"	"Female"	"F"	"2013"	"2013"	3759
	"81 years"	"81"	"Female"	"F"	"2014"	"2014"	3932
	"81 years"	"81"	"Female"	"F"	"2015"	"2015"	3963
	"81 years"	"81"	"Female"	"F"	"2016"	"2016"	4494
	"81 years"	"81"	"Female"	"F"	"2017"	"2017"	4633
	"81 years"	"81"	"Female"	"F"	"2018"	"2018"	4745
	"81 years"	"81"	"Female"	"F"	"2019"	"2019"	5235
	"81 years"	"81"	"Female"	"F"	"2020"	"2020"	5287
	"81 years"	"81"	"Male"	"M"	"2011"	"2011"	2535
	"81 years"	"81"	"Male"	"M"	"2012"	"2012"	2397
	"81 years"	"81"	"Male"	"M"	"2013"	"2013"	2590
	"81 years"	"81"	"Male"	"M"	"2014"	"2014"	2818
	"81 years"	"81"	"Male"	"M"	"2015"	"2015"	2880
	"81 years"	"81"	"Male"	"M"	"2016"	"2016"	3278
	"81 years"	"81"	"Male"	"M"	"2017"	"2017"	3413
	"81 years"	"81"	"Male"	"M"	"2018"	"2018"	3593
	"81 years"	"81"	"Male"	"M"	"2019"	"2019"	3906
	"81 years"	"81"	"Male"	"M"	"2020"	"2020"	4044
	"82 years"	"82"	"Female"	"F"	"2011"	"2011"	2908
	"82 years"	"82"	"Female"	"F"	"2012"	"2012"	3422
	"82 years"	"82"	"Female"	"F"	"2013"	"2013"	3402
	"82 years"	"82"	"Female"	"F"	"2014"	"2014"	3601
	"82 years"	"82"	"Female"	"F"	"2015"	"2015"	3764
	"82 years"	"82"	"Female"	"F"	"2016"	"2016"	3799
	"82 years"	"82"	"Female"	"F"	"2017"	"2017"	4309
	"82 years"	"82"	"Female"	"F"	"2018"	"2018"	4449
	"82 years"	"82"	"Female"	"F"	"2019"	"2019"	4564
	"82 years"	"82"	"Female"	"F"	"2020"	"2020"	5023
	"82 years"	"82"	"Male"	"M"	"2011"	"2011"	2115
	"82 years"	"82"	"Male"	"M"	"2012"	"2012"	2383
	"82 years"	"82"	"Male"	"M"	"2013"	"2013"	2249
	"82 years"	"82"	"Male"	"M"	"2014"	"2014"	2440
	"82 years"	"82"	"Male"	"M"	"2015"	"2015"	2656
	"82 years"	"82"	"Male"	"M"	"2016"	"2016"	2719
	"82 years"	"82"	"Male"	"M"	"2017"	"2017"	3099
	"82 years"	"82"	"Male"	"M"	"2018"	"2018"	3230
	"82 years"	"82"	"Male"	"M"	"2019"	"2019"	3409
	"82 years"	"82"	"Male"	"M"	"2020"	"2020"	3692
	"83 years"	"83"	"Female"	"F"	"2011"	"2011"	2803
	"83 years"	"83"	"Female"	"F"	"2012"	"2012"	2764
	"83 years"	"83"	"Female"	"F"	"2013"	"2013"	3256
	"83 years"	"83"	"Female"	"F"	"2014"	"2014"	3243
	"83 years"	"83"	"Female"	"F"	"2015"	"2015"	3431
	"83 years"	"83"	"Female"	"F"	"2016"	"2016"	3595
	"83 years"	"83"	"Female"	"F"	"2017"	"2017"	3631
	"83 years"	"83"	"Female"	"F"	"2018"	"2018"	4125
	"83 years"	"83"	"Female"	"F"	"2019"	"2019"	4266
	"83 years"	"83"	"Female"	"F"	"2020"	"2020"	4365
	"83 years"	"83"	"Male"	"M"	"2011"	"2011"	1870
	"83 years"	"83"	"Male"	"M"	"2012"	"2012"	1975
	"83 years"	"83"	"Male"	"M"	"2013"	"2013"	2228
	"83 years"	"83"	"Male"	"M"	"2014"	"2014"	2105
	"83 years"	"83"	"Male"	"M"	"2015"	"2015"	2288
	"83 years"	"83"	"Male"	"M"	"2016"	"2016"	2498
	"83 years"	"83"	"Male"	"M"	"2017"	"2017"	2555
	"83 years"	"83"	"Male"	"M"	"2018"	"2018"	2919
	"83 years"	"83"	"Male"	"M"	"2019"	"2019"	3049
	"83 years"	"83"	"Male"	"M"	"2020"	"2020"	3207
	"84 years"	"84"	"Female"	"F"	"2011"	"2011"	2603
