"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"87 years"	"87"	"Male"	"M"	"2006"	"2006"	24467	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2007"	"2007"	26115	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2008"	"2008"	27928	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2009"	"2009"	27641	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2010"	"2010"	27708	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2011"	"2011"	28503	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2012"	"2012"	28630	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2013"	"2013"	29058	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2014"	"2014"	28972	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2015"	"2015"	30047	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2016"	"2016"	28907	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2017"	"2017"	29935	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2018"	"2018"	29477	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2019"	"2019"	29315	Not Applicable	Not Applicable
	"87 years"	"87"	"Male"	"M"	"2020 "	"2020"	32191	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2001"	"2001"	37003	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2002"	"2002"	37382	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2003"	"2003"	37591	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2004"	"2004"	35882	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2005"	"2005"	37086	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2006"	"2006"	36613	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2007"	"2007"	36049	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2008"	"2008"	38773	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2009"	"2009"	38567	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2010"	"2010"	39262	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2011"	"2011"	39059	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2012"	"2012"	39579	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2013"	"2013"	39756	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2014"	"2014"	37555	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2015"	"2015"	38956	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2016"	"2016"	37721	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2017"	"2017"	37092	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2018"	"2018"	37242	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2019"	"2019"	35782	Not Applicable	Not Applicable
	"88 years"	"88"	"Female"	"F"	"2020 "	"2020"	39734	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2001"	"2001"	21118	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2002"	"2002"	22202	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2003"	"2003"	22590	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2004"	"2004"	22180	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2005"	"2005"	22885	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2006"	"2006"	23598	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2007"	"2007"	22928	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2008"	"2008"	25391	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2009"	"2009"	25764	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2010"	"2010"	26740	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2011"	"2011"	26614	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2012"	"2012"	27406	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2013"	"2013"	27819	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2014"	"2014"	27592	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2015"	"2015"	28625	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2016"	"2016"	28194	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2017"	"2017"	28726	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2018"	"2018"	29168	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2019"	"2019"	28756	Not Applicable	Not Applicable
	"88 years"	"88"	"Male"	"M"	"2020 "	"2020"	32157	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2001"	"2001"	35450	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2002"	"2002"	36203	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2003"	"2003"	36558	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2004"	"2004"	35309	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2005"	"2005"	36060	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2006"	"2006"	35204	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2007"	"2007"	35545	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2008"	"2008"	35953	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2009"	"2009"	36272	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2010"	"2010"	38824	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2011"	"2011"	40016	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2012"	"2012"	39010	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2013"	"2013"	39546	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2014"	"2014"	38168	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2015"	"2015"	38713	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2016"	"2016"	37951	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2017"	"2017"	37722	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2018"	"2018"	37205	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2019"	"2019"	36966	Not Applicable	Not Applicable
	"89 years"	"89"	"Female"	"F"	"2020 "	"2020"	40804	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2001"	"2001"	18717	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2002"	"2002"	19904	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2003"	"2003"	20003	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2004"	"2004"	20118	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2005"	"2005"	20571	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2006"	"2006"	20597	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2007"	"2007"	21550	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2008"	"2008"	21909	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2009"	"2009"	23030	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2010"	"2010"	24568	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2011"	"2011"	25411	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2012"	"2012"	25058	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2013"	"2013"	26097	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2014"	"2014"	26183	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2015"	"2015"	26689	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2016"	"2016"	27172	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2017"	"2017"	27770	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2018"	"2018"	27192	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2019"	"2019"	27265	Not Applicable	Not Applicable
	"89 years"	"89"	"Male"	"M"	"2020 "	"2020"	30925	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2001"	"2001"	32961	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2002"	"2002"	33835	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2003"	"2003"	34332	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2004"	"2004"	33556	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2005"	"2005"	35030	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2006"	"2006"	33888	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2007"	"2007"	33651	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2008"	"2008"	35357	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2009"	"2009"	33426	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2010"	"2010"	36382	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2011"	"2011"	38454	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2012"	"2012"	39047	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2013"	"2013"	38226	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2014"	"2014"	38021	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2015"	"2015"	39274	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2016"	"2016"	37382	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2017"	"2017"	38346	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2018"	"2018"	37699	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2019"	"2019"	36221	Not Applicable	Not Applicable
	"90 years"	"90"	"Female"	"F"	"2020 "	"2020"	41069	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2001"	"2001"	16003	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2002"	"2002"	16936	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2003"	"2003"	17605	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2004"	"2004"	17305	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2005"	"2005"	18481	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2006"	"2006"	18242	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2007"	"2007"	18747	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2008"	"2008"	20181	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2009"	"2009"	19524	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2010"	"2010"	21903	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2011"	"2011"	23187	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2012"	"2012"	23855	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2013"	"2013"	23837	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2014"	"2014"	24067	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2015"	"2015"	25006	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2016"	"2016"	24893	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2017"	"2017"	25790	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2018"	"2018"	25889	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2019"	"2019"	25166	Not Applicable	Not Applicable
	"90 years"	"90"	"Male"	"M"	"2020 "	"2020"	29098	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2001"	"2001"	30947	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2002"	"2002"	31740	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2003"	"2003"	31840	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2004"	"2004"	31063	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2005"	"2005"	32530	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2006"	"2006"	32236	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2007"	"2007"	31836	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2008"	"2008"	32648	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2009"	"2009"	31843	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2010"	"2010"	32447	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2011"	"2011"	35291	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2012"	"2012"	36250	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2013"	"2013"	37208	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2014"	"2014"	36206	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2015"	"2015"	37799	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2016"	"2016"	37066	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2017"	"2017"	36787	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2018"	"2018"	36948	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2019"	"2019"	35714	Not Applicable	Not Applicable
	"91 years"	"91"	"Female"	"F"	"2020 "	"2020"	39276	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2001"	"2001"	13690	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2002"	"2002"	14047	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2003"	"2003"	14831	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2004"	"2004"	14784	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2005"	"2005"	15779	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2006"	"2006"	16054	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2007"	"2007"	16228	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2008"	"2008"	17141	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2009"	"2009"	17579	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2010"	"2010"	17751	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2011"	"2011"	19802	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2012"	"2012"	21030	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2013"	"2013"	21454	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2014"	"2014"	21423	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2015"	"2015"	22485	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2016"	"2016"	22746	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2017"	"2017"	22848	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2018"	"2018"	23426	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2019"	"2019"	23528	Not Applicable	Not Applicable
	"91 years"	"91"	"Male"	"M"	"2020 "	"2020"	26418	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2001"	"2001"	28054	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2002"	"2002"	28539	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2003"	"2003"	29042	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2004"	"2004"	28005	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2005"	"2005"	29795	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2006"	"2006"	29503	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2007"	"2007"	29540	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2008"	"2008"	30339	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2009"	"2009"	29016	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2010"	"2010"	30819	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2011"	"2011"	31142	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2012"	"2012"	32505	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2013"	"2013"	34401	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2014"	"2014"	34779	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2015"	"2015"	35002	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2016"	"2016"	34793	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2017"	"2017"	35701	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2018"	"2018"	34464	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2019"	"2019"	34298	Not Applicable	Not Applicable
	"92 years"	"92"	"Female"	"F"	"2020 "	"2020"	38280	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2001"	"2001"	11350	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2002"	"2002"	12114	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2003"	"2003"	12046	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2004"	"2004"	12169	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2005"	"2005"	13241	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2006"	"2006"	13338	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2007"	"2007"	13791	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2008"	"2008"	14380	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2009"	"2009"	14684	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2010"	"2010"	15897	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2011"	"2011"	16340	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2012"	"2012"	17203	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2013"	"2013"	18951	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2014"	"2014"	19222	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2015"	"2015"	19621	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2016"	"2016"	19828	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2017"	"2017"	20909	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2018"	"2018"	20436	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2019"	"2019"	20890	Not Applicable	Not Applicable
	"92 years"	"92"	"Male"	"M"	"2020 "	"2020"	23777	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2001"	"2001"	25645	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2002"	"2002"	25838	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2003"	"2003"	25857	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2004"	"2004"	25168	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2005"	"2005"	26122	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2006"	"2006"	26203	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2007"	"2007"	26214	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2008"	"2008"	27399	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2009"	"2009"	26381	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2010"	"2010"	27075	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2011"	"2011"	28667	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2012"	"2012"	27977	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2013"	"2013"	30371	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2014"	"2014"	31253	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2015"	"2015"	32832	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2016"	"2016"	31510	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2017"	"2017"	32587	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2018"	"2018"	32472	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2019"	"2019"	31543	Not Applicable	Not Applicable
	"93 years"	"93"	"Female"	"F"	"2020 "	"2020"	36238	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2001"	"2001"	9479	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2002"	"2002"	9774	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2003"	"2003"	9853	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2004"	"2004"	9769	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2005"	"2005"	10702	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2006"	"2006"	10767	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2007"	"2007"	11284	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2008"	"2008"	12148	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2009"	"2009"	12054	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2010"	"2010"	12895	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2011"	"2011"	13664	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2012"	"2012"	13908	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2013"	"2013"	15398	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2014"	"2014"	16566	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2015"	"2015"	17164	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2016"	"2016"	16766	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2017"	"2017"	17515	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2018"	"2018"	17917	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2019"	"2019"	17905	Not Applicable	Not Applicable
	"93 years"	"93"	"Male"	"M"	"2020 "	"2020"	20684	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2001"	"2001"	21578	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2002"	"2002"	22524	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2003"	"2003"	22236	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2004"	"2004"	21728	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2005"	"2005"	22398	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2006"	"2006"	22419	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2007"	"2007"	22835	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2008"	"2008"	24070	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2009"	"2009"	23330	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2010"	"2010"	23816	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2011"	"2011"	24560	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2012"	"2012"	25844	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2013"	"2013"	25521	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2014"	"2014"	27009	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2015"	"2015"	28778	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2016"	"2016"	28654	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2017"	"2017"	29155	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2018"	"2018"	29332	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2019"	"2019"	29264	Not Applicable	Not Applicable
	"94 years"	"94"	"Female"	"F"	"2020 "	"2020"	32244	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2001"	"2001"	7362	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2002"	"2002"	7872	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2003"	"2003"	7789	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2004"	"2004"	7941	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2005"	"2005"	8340	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2006"	"2006"	8469	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2007"	"2007"	8879	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2008"	"2008"	9593	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2009"	"2009"	9727	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2010"	"2010"	10177	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2011"	"2011"	10844	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2012"	"2012"	11585	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2013"	"2013"	11559	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2014"	"2014"	12718	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2015"	"2015"	14000	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2016"	"2016"	14071	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2017"	"2017"	14435	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2018"	"2018"	14769	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2019"	"2019"	14980	Not Applicable	Not Applicable
	"94 years"	"94"	"Male"	"M"	"2020 "	"2020"	17054	Not Applicable	Not Applicable
	"95 years"	"95"	"Female"	"F"	"2001"	"2001"	18180	Not Applicable	Not Applicable
